source,Ensembl_Gene_ID,default_panel
Bruggeman 2018,ENSG00000184330,False
Bruggeman 2018,ENSG00000184378,False
Bruggeman 2018,ENSG00000184599,False
Bruggeman 2018,ENSG00000184602,False
Bruggeman 2018,ENSG00000184635,False
Bruggeman 2018,ENSG00000184661,False
Bruggeman 2018,ENSG00000184675,False
Bruggeman 2018,ENSG00000184786,True
Bruggeman 2018,ENSG00000185245,False
Bruggeman 2018,ENSG00000185261,False
Bruggeman 2018,ENSG00000185269,False
Bruggeman 2018,ENSG00000185278,False
Bruggeman 2018,ENSG00000185352,False
Bruggeman 2018,ENSG00000185414,False
Bruggeman 2018,ENSG00000185480,False
Bruggeman 2018,ENSG00000185666,False
Bruggeman 2018,ENSG00000185670,False
Bruggeman 2018,ENSG00000185686,True
Bruggeman 2018,ENSG00000185730,False
Bruggeman 2018,ENSG00000185792,True
Bruggeman 2018,ENSG00000185829,False
Bruggeman 2018,ENSG00000185842,False
Bruggeman 2018,ENSG00000185883,False
Bruggeman 2018,ENSG00000186007,False
Bruggeman 2018,ENSG00000186026,False
Bruggeman 2018,ENSG00000186230,False
Bruggeman 2018,ENSG00000186280,False
Bruggeman 2018,ENSG00000186300,False
Bruggeman 2018,ENSG00000186446,False
Bruggeman 2018,ENSG00000186638,False
Bruggeman 2018,ENSG00000186714,True
Bruggeman 2018,ENSG00000186871,False
Bruggeman 2018,ENSG00000186897,False
Bruggeman 2018,ENSG00000186918,False
Bruggeman 2018,ENSG00000186976,False
Bruggeman 2018,ENSG00000187024,False
Bruggeman 2018,ENSG00000187122,False
Bruggeman 2018,ENSG00000187187,False
Bruggeman 2018,ENSG00000187268,False
Bruggeman 2018,ENSG00000187372,False
Bruggeman 2018,ENSG00000187479,False
Bruggeman 2018,ENSG00000187607,False
Bruggeman 2018,ENSG00000187726,False
Bruggeman 2018,ENSG00000187736,False
Bruggeman 2018,ENSG00000187741,False
Bruggeman 2018,ENSG00000187772,True
Bruggeman 2018,ENSG00000187790,False
Bruggeman 2018,ENSG00000187792,False
Bruggeman 2018,ENSG00000187815,False
Bruggeman 2018,ENSG00000187987,False
Bruggeman 2018,ENSG00000188033,False
Bruggeman 2018,ENSG00000188092,False
Bruggeman 2018,ENSG00000188167,False
Bruggeman 2018,ENSG00000188171,False
Bruggeman 2018,ENSG00000188295,False
Bruggeman 2018,ENSG00000188312,False
Bruggeman 2018,ENSG00000188321,False
Bruggeman 2018,ENSG00000188368,False
Bruggeman 2018,ENSG00000188467,False
Bruggeman 2018,ENSG00000188687,False
Bruggeman 2018,ENSG00000188739,False
Bruggeman 2018,ENSG00000188785,False
Bruggeman 2018,ENSG00000188848,False
Bruggeman 2018,ENSG00000188859,False
Bruggeman 2018,ENSG00000189114,False
Bruggeman 2018,ENSG00000189144,False
Bruggeman 2018,ENSG00000189164,False
Bruggeman 2018,ENSG00000189298,False
Bruggeman 2018,ENSG00000189362,False
Bruggeman 2018,ENSG00000196109,False
Bruggeman 2018,ENSG00000196172,False
Bruggeman 2018,ENSG00000196233,False
Bruggeman 2018,ENSG00000196335,False
Bruggeman 2018,ENSG00000196357,False
Bruggeman 2018,ENSG00000196391,False
Bruggeman 2018,ENSG00000196417,False
Bruggeman 2018,ENSG00000196418,False
Bruggeman 2018,ENSG00000196460,False
Bruggeman 2018,ENSG00000196466,False
Bruggeman 2018,ENSG00000196470,False
Bruggeman 2018,ENSG00000196505,False
Bruggeman 2018,ENSG00000196550,False
Bruggeman 2018,ENSG00000196584,False
Bruggeman 2018,ENSG00000196597,False
Bruggeman 2018,ENSG00000196632,False
Bruggeman 2018,ENSG00000196689,False
Bruggeman 2018,ENSG00000196862,True
Bruggeman 2018,ENSG00000196912,False
Bruggeman 2018,ENSG00000197054,False
Bruggeman 2018,ENSG00000197134,False
Bruggeman 2018,ENSG00000197181,False
Bruggeman 2018,ENSG00000197275,False
Bruggeman 2018,ENSG00000197360,False
Bruggeman 2018,ENSG00000197372,False
Bruggeman 2018,ENSG00000197410,False
Bruggeman 2018,ENSG00000197557,False
Bruggeman 2018,ENSG00000197566,False
Bruggeman 2018,ENSG00000197584,False
Bruggeman 2018,ENSG00000197653,False
Bruggeman 2018,ENSG00000197714,False
Bruggeman 2018,ENSG00000197779,False
Bruggeman 2018,ENSG00000197863,False
Bruggeman 2018,ENSG00000197928,False
Bruggeman 2018,ENSG00000197935,False
Bruggeman 2018,ENSG00000198028,False
Bruggeman 2018,ENSG00000198182,False
Bruggeman 2018,ENSG00000198183,False
Bruggeman 2018,ENSG00000198205,False
Bruggeman 2018,ENSG00000198298,False
Bruggeman 2018,ENSG00000198346,False
Bruggeman 2018,ENSG00000198440,False
Bruggeman 2018,ENSG00000198453,False
Bruggeman 2018,ENSG00000198466,False
Bruggeman 2018,ENSG00000198521,False
Bruggeman 2018,ENSG00000198554,False
Bruggeman 2018,ENSG00000198691,False
Bruggeman 2018,ENSG00000198785,False
Bruggeman 2018,ENSG00000198816,False
Bruggeman 2018,ENSG00000198826,False
Bruggeman 2018,ENSG00000198865,False
Bruggeman 2018,ENSG00000198885,False
Bruggeman 2018,ENSG00000203326,False
Bruggeman 2018,ENSG00000203772,False
Bruggeman 2018,ENSG00000203907,False
Bruggeman 2018,ENSG00000203995,False
Bruggeman 2018,ENSG00000204390,False
Bruggeman 2018,ENSG00000204524,False
Bruggeman 2018,ENSG00000204764,False
Bruggeman 2018,ENSG00000204947,False
Bruggeman 2018,ENSG00000204956,False
Bruggeman 2018,ENSG00000204967,False
Bruggeman 2018,ENSG00000204970,False
Bruggeman 2018,ENSG00000205133,False
Bruggeman 2018,ENSG00000205639,False
Bruggeman 2018,ENSG00000205707,False
Bruggeman 2018,ENSG00000205784,False
Bruggeman 2018,ENSG00000205835,False
Bruggeman 2018,ENSG00000206557,True
Bruggeman 2018,ENSG00000212916,False
Bruggeman 2018,ENSG00000213020,False
Bruggeman 2018,ENSG00000213024,False
Bruggeman 2018,ENSG00000213145,False
Bruggeman 2018,ENSG00000213186,False
Bruggeman 2018,ENSG00000213782,False
Bruggeman 2018,ENSG00000213799,False
Bruggeman 2018,ENSG00000214107,True
Bruggeman 2018,ENSG00000214226,False
Bruggeman 2018,ENSG00000214274,False
Bruggeman 2018,ENSG00000214300,True
Bruggeman 2018,ENSG00000214338,False
Bruggeman 2018,ENSG00000214814,False
Bruggeman 2018,ENSG00000215126,False
Bruggeman 2018,ENSG00000215421,False
Bruggeman 2018,ENSG00000215883,False
Bruggeman 2018,ENSG00000216937,False
Bruggeman 2018,ENSG00000220205,False
Bruggeman 2018,ENSG00000221867,True
Bruggeman 2018,ENSG00000221926,False
Bruggeman 2018,ENSG00000222036,False
Bruggeman 2018,ENSG00000223802,False
Bruggeman 2018,ENSG00000225614,False
Bruggeman 2018,ENSG00000227124,False
Bruggeman 2018,ENSG00000229676,False
Bruggeman 2018,ENSG00000229894,True
Bruggeman 2018,ENSG00000231989,True
Bruggeman 2018,ENSG00000233436,True
Bruggeman 2018,ENSG00000234284,False
Bruggeman 2018,ENSG00000238083,True
Bruggeman 2018,ENSG00000239388,False
Bruggeman 2018,ENSG00000239704,False
Bruggeman 2018,ENSG00000239789,False
Bruggeman 2018,ENSG00000239887,False
Bruggeman 2018,ENSG00000240303,False
Bruggeman 2018,ENSG00000240445,False
Bruggeman 2018,ENSG00000240563,False
Bruggeman 2018,ENSG00000240682,False
Bruggeman 2018,ENSG00000241233,False
Bruggeman 2018,ENSG00000241258,False
Bruggeman 2018,ENSG00000242852,False
Bruggeman 2018,ENSG00000243667,False
Bruggeman 2018,ENSG00000244687,False
Bruggeman 2018,ENSG00000247077,False
Bruggeman 2018,ENSG00000247746,False
Bruggeman 2018,ENSG00000248098,False
Bruggeman 2018,ENSG00000248383,False
Bruggeman 2018,ENSG00000248905,False
Bruggeman 2018,ENSG00000249471,False
Bruggeman 2018,ENSG00000249709,False
Bruggeman 2018,ENSG00000250120,False
Bruggeman 2018,ENSG00000250312,False
Bruggeman 2018,ENSG00000250423,False
Bruggeman 2018,ENSG00000250565,False
Bruggeman 2018,ENSG00000251493,False
Bruggeman 2018,ENSG00000253506,True
Bruggeman 2018,ENSG00000253910,False
Bruggeman 2018,ENSG00000254221,False
Bruggeman 2018,ENSG00000254535,False
Bruggeman 2018,ENSG00000254726,False
Bruggeman 2018,ENSG00000255408,False
Bruggeman 2018,ENSG00000255529,False
Bruggeman 2018,ENSG00000256294,False
Bruggeman 2018,ENSG00000256660,False
Bruggeman 2018,ENSG00000257218,False
Bruggeman 2018,ENSG00000258289,False
Bruggeman 2018,ENSG00000258366,False
Bruggeman 2018,ENSG00000258405,False
Bruggeman 2018,ENSG00000262246,False
Bruggeman 2018,ENSG00000262576,False
Bruggeman 2018,ENSG00000267855,False
Bruggeman 2018,ENSG00000274391,True
Bruggeman 2018,ENSG00000275004,False
Bruggeman 2018,ENSG00000275111,False
Bruggeman 2018,ENSG00000275793,True
Bruggeman 2018,ENSG00000277462,False
Bruggeman 2018,ENSG00000278318,False
Bruggeman 2018,ENSG00000285077,False
Bruggeman 2018,ENSG00000293137,False
da Silva 2017,ENSG00000005189,False
da Silva 2017,ENSG00000006047,True
da Silva 2017,ENSG00000006059,False
da Silva 2017,ENSG00000007350,True
da Silva 2017,ENSG00000010318,True
da Silva 2017,ENSG00000039600,True
da Silva 2017,ENSG00000042813,True
da Silva 2017,ENSG00000046774,True
da Silva 2017,ENSG00000048545,False
da Silva 2017,ENSG00000054796,True
da Silva 2017,ENSG00000063438,False
da Silva 2017,ENSG00000063515,True
da Silva 2017,ENSG00000064199,False
da Silva 2017,ENSG00000065371,False
da Silva 2017,ENSG00000068985,True
da Silva 2017,ENSG00000069206,False
da Silva 2017,ENSG00000073598,True
da Silva 2017,ENSG00000075388,False
da Silva 2017,ENSG00000077800,True
da Silva 2017,ENSG00000077935,True
da Silva 2017,ENSG00000078114,False
da Silva 2017,ENSG00000078795,False
da Silva 2017,ENSG00000088782,False
da Silva 2017,ENSG00000089505,False
da Silva 2017,ENSG00000092345,True
da Silva 2017,ENSG00000099399,True
da Silva 2017,ENSG00000099721,False
da Silva 2017,ENSG00000100312,True
da Silva 2017,ENSG00000100565,True
da Silva 2017,ENSG00000101074,False
da Silva 2017,ENSG00000101251,True
da Silva 2017,ENSG00000101353,False
da Silva 2017,ENSG00000101435,False
da Silva 2017,ENSG00000101446,False
da Silva 2017,ENSG00000101448,False
da Silva 2017,ENSG00000102021,True
da Silva 2017,ENSG00000102076,False
da Silva 2017,ENSG00000103023,True
da Silva 2017,ENSG00000104755,True
da Silva 2017,ENSG00000104901,True
da Silva 2017,ENSG00000104941,True
da Silva 2017,ENSG00000104951,False
da Silva 2017,ENSG00000105198,True
da Silva 2017,ENSG00000105428,True
da Silva 2017,ENSG00000105467,False
da Silva 2017,ENSG00000105549,False
da Silva 2017,ENSG00000105679,False
da Silva 2017,ENSG00000106013,True
da Silva 2017,ENSG00000106304,True
da Silva 2017,ENSG00000106328,True
da Silva 2017,ENSG00000106410,False
da Silva 2017,ENSG00000106648,False
da Silva 2017,ENSG00000109851,False
da Silva 2017,ENSG00000111305,False
da Silva 2017,ENSG00000112053,True
da Silva 2017,ENSG00000112116,False
da Silva 2017,ENSG00000112238,False
da Silva 2017,ENSG00000112273,True
da Silva 2017,ENSG00000112742,False
da Silva 2017,ENSG00000114487,True
da Silva 2017,ENSG00000114547,False
da Silva 2017,ENSG00000116721,False
da Silva 2017,ENSG00000116726,False
da Silva 2017,ENSG00000117148,True
da Silva 2017,ENSG00000117461,False
da Silva 2017,ENSG00000118245,True
da Silva 2017,ENSG00000118434,True
da Silva 2017,ENSG00000118491,True
da Silva 2017,ENSG00000120160,True
da Silva 2017,ENSG00000120210,False
da Silva 2017,ENSG00000120289,False
da Silva 2017,ENSG00000120329,True
da Silva 2017,ENSG00000120436,False
da Silva 2017,ENSG00000120440,False
da Silva 2017,ENSG00000120498,False
da Silva 2017,ENSG00000120563,True
da Silva 2017,ENSG00000120952,False
da Silva 2017,ENSG00000121101,True
da Silva 2017,ENSG00000121446,True
da Silva 2017,ENSG00000121634,False
da Silva 2017,ENSG00000122304,True
da Silva 2017,ENSG00000122728,False
da Silva 2017,ENSG00000123165,True
da Silva 2017,ENSG00000123171,True
da Silva 2017,ENSG00000123569,False
da Silva 2017,ENSG00000123576,True
da Silva 2017,ENSG00000123584,True
da Silva 2017,ENSG00000123594,True
da Silva 2017,ENSG00000123999,False
da Silva 2017,ENSG00000124089,False
da Silva 2017,ENSG00000124092,True
da Silva 2017,ENSG00000124103,False
da Silva 2017,ENSG00000124196,True
da Silva 2017,ENSG00000124227,True
da Silva 2017,ENSG00000124232,False
da Silva 2017,ENSG00000124449,True
da Silva 2017,ENSG00000124467,True
da Silva 2017,ENSG00000124490,True
da Silva 2017,ENSG00000124610,False
da Silva 2017,ENSG00000124678,True
da Silva 2017,ENSG00000124812,False
da Silva 2017,ENSG00000124818,False
da Silva 2017,ENSG00000124900,False
da Silva 2017,ENSG00000125207,True
da Silva 2017,ENSG00000125531,True
da Silva 2017,ENSG00000125533,False
da Silva 2017,ENSG00000125788,False
da Silva 2017,ENSG00000125815,True
da Silva 2017,ENSG00000125816,True
da Silva 2017,ENSG00000125823,True
da Silva 2017,ENSG00000125888,False
da Silva 2017,ENSG00000125900,False
da Silva 2017,ENSG00000125903,False
da Silva 2017,ENSG00000125975,True
da Silva 2017,ENSG00000126550,False
da Silva 2017,ENSG00000126752,True
da Silva 2017,ENSG00000126856,True
da Silva 2017,ENSG00000126890,False
da Silva 2017,ENSG00000127423,False
da Silva 2017,ENSG00000127564,False
da Silva 2017,ENSG00000128040,False
da Silva 2017,ENSG00000128322,False
da Silva 2017,ENSG00000128610,False
da Silva 2017,ENSG00000129862,True
da Silva 2017,ENSG00000129864,True
da Silva 2017,ENSG00000129873,True
da Silva 2017,ENSG00000130167,False
da Silva 2017,ENSG00000130377,True
da Silva 2017,ENSG00000130383,False
da Silva 2017,ENSG00000130385,False
da Silva 2017,ENSG00000130783,True
da Silva 2017,ENSG00000130950,True
da Silva 2017,ENSG00000131059,True
da Silva 2017,ENSG00000131068,False
da Silva 2017,ENSG00000131126,True
da Silva 2017,ENSG00000131379,True
da Silva 2017,ENSG00000131721,True
da Silva 2017,ENSG00000131738,False
da Silva 2017,ENSG00000131864,True
da Silva 2017,ENSG00000132446,True
da Silva 2017,ENSG00000132631,True
da Silva 2017,ENSG00000132972,False
da Silva 2017,ENSG00000133863,False
da Silva 2017,ENSG00000133980,False
da Silva 2017,ENSG00000134007,True
da Silva 2017,ENSG00000134249,True
da Silva 2017,ENSG00000134389,False
da Silva 2017,ENSG00000134588,True
da Silva 2017,ENSG00000134940,True
da Silva 2017,ENSG00000135175,False
da Silva 2017,ENSG00000135248,True
da Silva 2017,ENSG00000135355,False
da Silva 2017,ENSG00000136488,False
da Silva 2017,ENSG00000137090,True
da Silva 2017,ENSG00000137473,False
da Silva 2017,ENSG00000137674,False
da Silva 2017,ENSG00000137707,False
da Silva 2017,ENSG00000137843,False
da Silva 2017,ENSG00000137948,True
da Silva 2017,ENSG00000138068,False
da Silva 2017,ENSG00000138483,True
da Silva 2017,ENSG00000138684,False
da Silva 2017,ENSG00000138813,True
da Silva 2017,ENSG00000138892,True
da Silva 2017,ENSG00000139151,True
da Silva 2017,ENSG00000139351,True
da Silva 2017,ENSG00000139797,True
da Silva 2017,ENSG00000140478,True
da Silva 2017,ENSG00000140623,True
da Silva 2017,ENSG00000140932,True
da Silva 2017,ENSG00000140955,True
da Silva 2017,ENSG00000141096,True
da Silva 2017,ENSG00000141194,False
da Silva 2017,ENSG00000141200,False
da Silva 2017,ENSG00000141255,True
da Silva 2017,ENSG00000141316,True
da Silva 2017,ENSG00000141371,True
da Silva 2017,ENSG00000141437,True
da Silva 2017,ENSG00000141946,False
da Silva 2017,ENSG00000141977,False
da Silva 2017,ENSG00000142025,True
da Silva 2017,ENSG00000142511,False
da Silva 2017,ENSG00000142530,False
da Silva 2017,ENSG00000142538,False
da Silva 2017,ENSG00000142698,True
da Silva 2017,ENSG00000143006,True
da Silva 2017,ENSG00000143032,False
da Silva 2017,ENSG00000143105,False
da Silva 2017,ENSG00000143107,True
da Silva 2017,ENSG00000143194,False
da Silva 2017,ENSG00000143450,False
da Silva 2017,ENSG00000143452,True
da Silva 2017,ENSG00000143552,True
da Silva 2017,ENSG00000143994,False
da Silva 2017,ENSG00000144010,False
da Silva 2017,ENSG00000144015,False
da Silva 2017,ENSG00000144962,True
da Silva 2017,ENSG00000145309,True
da Silva 2017,ENSG00000145975,False
da Silva 2017,ENSG00000146047,False
da Silva 2017,ENSG00000146378,False
da Silva 2017,ENSG00000146839,False
da Silva 2017,ENSG00000147081,True
da Silva 2017,ENSG00000147183,True
da Silva 2017,ENSG00000147378,True
da Silva 2017,ENSG00000147381,True
da Silva 2017,ENSG00000147596,False
da Silva 2017,ENSG00000147613,False
da Silva 2017,ENSG00000148156,True
da Silva 2017,ENSG00000148215,False
da Silva 2017,ENSG00000148602,False
da Silva 2017,ENSG00000149507,False
da Silva 2017,ENSG00000149609,True
da Silva 2017,ENSG00000149646,False
da Silva 2017,ENSG00000149651,False
da Silva 2017,ENSG00000150244,False
da Silva 2017,ENSG00000150628,True
da Silva 2017,ENSG00000150676,True
da Silva 2017,ENSG00000150773,False
da Silva 2017,ENSG00000151005,True
da Silva 2017,ENSG00000151033,True
da Silva 2017,ENSG00000151360,True
da Silva 2017,ENSG00000151475,False
da Silva 2017,ENSG00000151577,False
da Silva 2017,ENSG00000151615,False
da Silva 2017,ENSG00000151846,False
da Silva 2017,ENSG00000151962,True
da Silva 2017,ENSG00000152086,False
da Silva 2017,ENSG00000152430,True
da Silva 2017,ENSG00000152670,True
da Silva 2017,ENSG00000153060,True
da Silva 2017,ENSG00000153498,True
da Silva 2017,ENSG00000153779,True
da Silva 2017,ENSG00000154007,True
da Silva 2017,ENSG00000154040,False
da Silva 2017,ENSG00000154143,False
da Silva 2017,ENSG00000154227,False
da Silva 2017,ENSG00000154438,True
da Silva 2017,ENSG00000154611,False
da Silva 2017,ENSG00000155087,True
da Silva 2017,ENSG00000155249,False
da Silva 2017,ENSG00000155495,True
da Silva 2017,ENSG00000155714,False
da Silva 2017,ENSG00000155754,True
da Silva 2017,ENSG00000155833,True
da Silva 2017,ENSG00000155875,False
da Silva 2017,ENSG00000155890,True
da Silva 2017,ENSG00000156009,True
da Silva 2017,ENSG00000156194,False
da Silva 2017,ENSG00000156269,True
da Silva 2017,ENSG00000157060,False
da Silva 2017,ENSG00000157093,True
da Silva 2017,ENSG00000157330,False
da Silva 2017,ENSG00000157578,False
da Silva 2017,ENSG00000157653,False
da Silva 2017,ENSG00000157884,False
da Silva 2017,ENSG00000158497,False
da Silva 2017,ENSG00000158525,False
da Silva 2017,ENSG00000158553,True
da Silva 2017,ENSG00000158639,True
da Silva 2017,ENSG00000159217,False
da Silva 2017,ENSG00000159224,False
da Silva 2017,ENSG00000159289,True
da Silva 2017,ENSG00000159495,False
da Silva 2017,ENSG00000160505,False
da Silva 2017,ENSG00000160882,False
da Silva 2017,ENSG00000160994,False
da Silva 2017,ENSG00000161594,True
da Silva 2017,ENSG00000161609,False
da Silva 2017,ENSG00000161652,True
da Silva 2017,ENSG00000161850,False
da Silva 2017,ENSG00000161860,True
da Silva 2017,ENSG00000161973,True
da Silva 2017,ENSG00000162039,True
da Silva 2017,ENSG00000162592,True
da Silva 2017,ENSG00000162641,True
da Silva 2017,ENSG00000162763,False
da Silva 2017,ENSG00000162771,True
da Silva 2017,ENSG00000162779,False
da Silva 2017,ENSG00000162814,False
da Silva 2017,ENSG00000162843,True
da Silva 2017,ENSG00000163012,True
da Silva 2017,ENSG00000163114,True
da Silva 2017,ENSG00000163206,True
da Silva 2017,ENSG00000163254,False
da Silva 2017,ENSG00000163357,False
da Silva 2017,ENSG00000163424,False
da Silva 2017,ENSG00000163440,True
da Silva 2017,ENSG00000163467,True
da Silva 2017,ENSG00000163530,True
da Silva 2017,ENSG00000163645,True
da Silva 2017,ENSG00000163646,False
da Silva 2017,ENSG00000163705,True
da Silva 2017,ENSG00000163958,True
da Silva 2017,ENSG00000164037,False
da Silva 2017,ENSG00000164113,True
da Silva 2017,ENSG00000164123,True
da Silva 2017,ENSG00000164256,False
da Silva 2017,ENSG00000164287,False
da Silva 2017,ENSG00000164299,True
da Silva 2017,ENSG00000164304,True
da Silva 2017,ENSG00000164334,True
da Silva 2017,ENSG00000164399,False
da Silva 2017,ENSG00000164451,False
da Silva 2017,ENSG00000164500,True
da Silva 2017,ENSG00000164508,False
da Silva 2017,ENSG00000164645,True
da Silva 2017,ENSG00000164744,False
da Silva 2017,ENSG00000164871,False
da Silva 2017,ENSG00000165059,True
da Silva 2017,ENSG00000165076,True
da Silva 2017,ENSG00000165120,True
da Silva 2017,ENSG00000165131,True
da Silva 2017,ENSG00000165204,False
da Silva 2017,ENSG00000165480,False
da Silva 2017,ENSG00000165496,False
da Silva 2017,ENSG00000165583,True
da Silva 2017,ENSG00000165584,True
da Silva 2017,ENSG00000165805,True
da Silva 2017,ENSG00000165837,True
da Silva 2017,ENSG00000165970,False
da Silva 2017,ENSG00000166049,True
da Silva 2017,ENSG00000166069,True
da Silva 2017,ENSG00000166118,True
da Silva 2017,ENSG00000166152,True
da Silva 2017,ENSG00000166220,False
da Silva 2017,ENSG00000166329,True
da Silva 2017,ENSG00000166351,True
da Silva 2017,ENSG00000166368,False
da Silva 2017,ENSG00000166796,True
da Silva 2017,ENSG00000166884,False
da Silva 2017,ENSG00000166926,False
da Silva 2017,ENSG00000166930,True
da Silva 2017,ENSG00000167014,False
da Silva 2017,ENSG00000167098,True
da Silva 2017,ENSG00000167139,True
da Silva 2017,ENSG00000167195,False
da Silva 2017,ENSG00000167360,False
da Silva 2017,ENSG00000167523,False
da Silva 2017,ENSG00000167531,False
da Silva 2017,ENSG00000167791,False
da Silva 2017,ENSG00000168026,True
da Silva 2017,ENSG00000168078,False
da Silva 2017,ENSG00000168263,False
da Silva 2017,ENSG00000168267,False
da Silva 2017,ENSG00000168454,False
da Silva 2017,ENSG00000168515,False
da Silva 2017,ENSG00000168594,True
da Silva 2017,ENSG00000168619,True
da Silva 2017,ENSG00000168676,False
da Silva 2017,ENSG00000168757,True
da Silva 2017,ENSG00000168930,False
da Silva 2017,ENSG00000169059,True
da Silva 2017,ENSG00000169154,True
da Silva 2017,ENSG00000169194,True
da Silva 2017,ENSG00000169214,True
da Silva 2017,ENSG00000169340,False
da Silva 2017,ENSG00000169393,False
da Silva 2017,ENSG00000169402,False
da Silva 2017,ENSG00000169575,False
da Silva 2017,ENSG00000169717,False
da Silva 2017,ENSG00000169777,True
da Silva 2017,ENSG00000169800,True
da Silva 2017,ENSG00000169953,True
da Silva 2017,ENSG00000170236,True
da Silva 2017,ENSG00000170279,False
da Silva 2017,ENSG00000170516,True
da Silva 2017,ENSG00000170613,True
da Silva 2017,ENSG00000170627,False
da Silva 2017,ENSG00000170748,True
da Silva 2017,ENSG00000170777,True
da Silva 2017,ENSG00000170782,False
da Silva 2017,ENSG00000170788,False
da Silva 2017,ENSG00000170925,False
da Silva 2017,ENSG00000170948,False
da Silva 2017,ENSG00000170950,True
da Silva 2017,ENSG00000170953,False
da Silva 2017,ENSG00000170967,True
da Silva 2017,ENSG00000171060,True
da Silva 2017,ENSG00000171133,False
da Silva 2017,ENSG00000171209,False
da Silva 2017,ENSG00000171405,True
da Silva 2017,ENSG00000171478,False
da Silva 2017,ENSG00000171481,False
da Silva 2017,ENSG00000171487,False
da Silva 2017,ENSG00000171495,True
da Silva 2017,ENSG00000171505,False
da Silva 2017,ENSG00000171540,False
da Silva 2017,ENSG00000171722,False
da Silva 2017,ENSG00000171790,False
da Silva 2017,ENSG00000171794,True
da Silva 2017,ENSG00000171804,True
da Silva 2017,ENSG00000171864,False
da Silva 2017,ENSG00000171989,True
da Silva 2017,ENSG00000172073,True
da Silva 2017,ENSG00000172288,False
da Silva 2017,ENSG00000172320,False
da Silva 2017,ENSG00000172352,False
da Silva 2017,ENSG00000172362,False
da Silva 2017,ENSG00000172365,False
da Silva 2017,ENSG00000172421,True
da Silva 2017,ENSG00000172468,False
da Silva 2017,ENSG00000172519,False
da Silva 2017,ENSG00000172538,True
da Silva 2017,ENSG00000172680,False
da Silva 2017,ENSG00000172717,True
da Silva 2017,ENSG00000172733,False
da Silva 2017,ENSG00000172738,False
da Silva 2017,ENSG00000172967,True
da Silva 2017,ENSG00000173093,False
da Silva 2017,ENSG00000173157,False
da Silva 2017,ENSG00000173335,False
da Silva 2017,ENSG00000173389,True
da Silva 2017,ENSG00000173401,True
da Silva 2017,ENSG00000173431,False
da Silva 2017,ENSG00000173464,False
da Silva 2017,ENSG00000173627,False
da Silva 2017,ENSG00000173673,False
da Silva 2017,ENSG00000173699,True
da Silva 2017,ENSG00000173728,True
da Silva 2017,ENSG00000173769,True
da Silva 2017,ENSG00000173809,False
da Silva 2017,ENSG00000173818,False
da Silva 2017,ENSG00000173838,False
da Silva 2017,ENSG00000173908,False
da Silva 2017,ENSG00000174015,True
da Silva 2017,ENSG00000174016,True
da Silva 2017,ENSG00000174038,False
da Silva 2017,ENSG00000174279,False
da Silva 2017,ENSG00000174448,True
da Silva 2017,ENSG00000174450,True
da Silva 2017,ENSG00000174667,False
da Silva 2017,ENSG00000174788,False
da Silva 2017,ENSG00000174898,True
da Silva 2017,ENSG00000175018,True
da Silva 2017,ENSG00000175513,True
da Silva 2017,ENSG00000175520,True
da Silva 2017,ENSG00000175646,True
da Silva 2017,ENSG00000175718,True
da Silva 2017,ENSG00000175809,True
da Silva 2017,ENSG00000175820,True
da Silva 2017,ENSG00000175877,True
da Silva 2017,ENSG00000176083,False
da Silva 2017,ENSG00000176160,True
da Silva 2017,ENSG00000176177,True
da Silva 2017,ENSG00000176198,False
da Silva 2017,ENSG00000176219,False
da Silva 2017,ENSG00000176256,True
da Silva 2017,ENSG00000176294,True
da Silva 2017,ENSG00000176299,False
da Silva 2017,ENSG00000176302,True
da Silva 2017,ENSG00000176563,False
da Silva 2017,ENSG00000176566,True
da Silva 2017,ENSG00000176571,True
da Silva 2017,ENSG00000176635,True
da Silva 2017,ENSG00000176679,True
da Silva 2017,ENSG00000176732,False
da Silva 2017,ENSG00000176746,True
da Silva 2017,ENSG00000176774,True
da Silva 2017,ENSG00000176782,False
da Silva 2017,ENSG00000176787,False
da Silva 2017,ENSG00000176895,False
da Silva 2017,ENSG00000176922,False
da Silva 2017,ENSG00000176927,False
da Silva 2017,ENSG00000176979,True
da Silva 2017,ENSG00000176988,True
da Silva 2017,ENSG00000177023,False
da Silva 2017,ENSG00000177138,False
da Silva 2017,ENSG00000177143,True
da Silva 2017,ENSG00000177294,True
da Silva 2017,ENSG00000177324,True
da Silva 2017,ENSG00000177414,False
da Silva 2017,ENSG00000177504,False
da Silva 2017,ENSG00000177558,True
da Silva 2017,ENSG00000177627,True
da Silva 2017,ENSG00000177684,False
da Silva 2017,ENSG00000177910,False
da Silva 2017,ENSG00000177938,True
da Silva 2017,ENSG00000177947,True
da Silva 2017,ENSG00000177992,True
da Silva 2017,ENSG00000178021,True
da Silva 2017,ENSG00000178257,True
da Silva 2017,ENSG00000178279,True
da Silva 2017,ENSG00000178287,False
da Silva 2017,ENSG00000178395,True
da Silva 2017,ENSG00000178403,False
da Silva 2017,ENSG00000178404,False
da Silva 2017,ENSG00000178460,False
da Silva 2017,ENSG00000178573,False
da Silva 2017,ENSG00000178591,False
da Silva 2017,ENSG00000178645,True
da Silva 2017,ENSG00000178804,False
da Silva 2017,ENSG00000178928,False
da Silva 2017,ENSG00000178997,True
da Silva 2017,ENSG00000179046,True
