identity,Ensembl_Gene_ID,Symbol,biotype,source_databases,nominated,mapped,protein_coding,family_eligible,hpa_restriction,default_panel
ENSG00000104432,ENSG00000104432,IL7,protein_coding,Bruggeman2018_GC;Jamin2021_CT,True,True,True,True,False,False
ENSG00000104450,ENSG00000104450,SPAG1,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000104497,ENSG00000104497,SNX16,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000104499,ENSG00000104499,GML,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC,True,True,True,True,False,False
ENSG00000104755,ENSG00000104755,ADAM2,protein_coding,CTpedia;Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000104804,ENSG00000104804,TULP2,protein_coding,CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT,True,True,True,True,True,True
ENSG00000104818,ENSG00000104818,CGB2,protein_coding,Bialas2020_CGB_cancer;Kubiczak2013_CGB_ovarian;Rull2005_CGB_placenta;Rull2008_CGB_RNA;Wang2016_CT;placental_antigen,True,True,True,True,True,True
ENSG00000104827,ENSG00000104827,CGB3,protein_coding,Bradley2020_CPA;Gong2021_placenta_PC;Gong2021_reproductive_PC;placental_antigen,True,True,True,True,False,False
ENSG00000104835,ENSG00000104835,SARS2,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000104880,ENSG00000104880,ARHGEF18,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000104901,ENSG00000104901,DKKL1,protein_coding,CTexploreR_CTP;CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S2;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000104941,ENSG00000104941,RSPH6A,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000104951,ENSG00000104951,IL4I1,protein_coding,Bruggeman2018_GC;daSilva2017_CT;daSilva2017_protein;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,True,True,True,True,False,False
ENSG00000105011,ENSG00000105011,ASF1B,protein_coding,Chang2019_TGCT;Wang2016_CT,True,True,True,True,False,False
ENSG00000105085,ENSG00000105085,MED26,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000105143,ENSG00000105143,SLC1A6,protein_coding,Chang2019_TGCT;Jamin2021_CT;Jamin2021_core;Wang2016_CT,True,True,True,True,False,False
ENSG00000105146,ENSG00000105146,AURKC,protein_coding,Chang2019_TGCT;Wang2016_CT,True,True,True,True,False,False
ENSG00000105198,ENSG00000105198,LGALS13,protein_coding,Gong2021_placenta_PC;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_testis_biased;placental_antigen,True,True,True,True,True,True
ENSG00000105246,ENSG00000105246,EBI3,protein_coding,Gong2021_placenta_PC;Gong2021_reproductive_PC,True,True,True,True,False,False
ENSG00000105261,ENSG00000105261,OVOL3,protein_coding,Chang2019_TGCT,True,True,True,True,True,True
ENSG00000105270,ENSG00000105270,CLIP3,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000105428,ENSG00000105428,ZNRF4,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000105467,ENSG00000105467,SYNGR4,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S2;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,False,False
ENSG00000105479,ENSG00000105479,ODAD1,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000105492,ENSG00000105492,SIGLEC6,protein_coding,Gong2021_placenta_PC;Gong2021_reproductive_PC,True,True,True,True,False,False
ENSG00000105549,ENSG00000105549,SPMAP2,protein_coding,CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S2;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,False,False
ENSG00000105647,ENSG00000105647,PIK3R2,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000105672,ENSG00000105672,ETV2,protein_coding,Chang2019_TGCT;Wang2016_CT,True,True,True,True,False,False
ENSG00000105679,ENSG00000105679,GAPDHS,protein_coding,CTexploreR_CTP;Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S2;Wang2016_CT;daSilva2017_CT;daSilva2017_protein;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,True,True,True,True,False,False
ENSG00000105737,ENSG00000105737,GRIK5,protein_coding,Jamin2021_CT;Jamin2021_core,True,True,True,True,False,False
ENSG00000105750,ENSG00000105750,ZNF85,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000105793,ENSG00000105793,GTPBP10,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000105825,ENSG00000105825,TFPI2,protein_coding,Gong2021_placenta_PC;Gong2021_reproductive_PC,True,True,True,True,False,False
ENSG00000105851,ENSG00000105851,PIK3CG,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000105877,ENSG00000105877,DNAH11,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000105879,ENSG00000105879,CBLL1,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000105889,ENSG00000105889,STEAP1B,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000105948,ENSG00000105948,IFT56,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000105982,ENSG00000105982,RNF32,protein_coding,Bruggeman2018_GC;Chang2019_TGCT;Wang2016_CT,True,True,True,True,False,False
ENSG00000106013,ENSG00000106013,ANKRD7,protein_coding,CTexploreR_CTP;Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S2;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000106125,ENSG00000106125,MINDY4,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000106304,ENSG00000106304,SPAM1,protein_coding,CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000106328,ENSG00000106328,FSCN3,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000106336,ENSG00000106336,FBXO24,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT,True,True,True,True,True,True
ENSG00000106410,ENSG00000106410,NOBOX,protein_coding,Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,False
ENSG00000106588,ENSG00000106588,PSMA2,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000106638,ENSG00000106638,TBL2,protein_coding,Chang2019_TGCT;Wang2016_CT,True,True,True,True,False,False
ENSG00000106648,ENSG00000106648,GALNTL5,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;Jamin2021_CT;Jamin2021_core;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,False,False
ENSG00000106829,ENSG00000106829,TLE4,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000107036,ENSG00000107036,RIC1,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000107077,ENSG00000107077,KDM4C,protein_coding,Jamin2021_CT;Jamin2021_core,True,True,True,True,False,False
ENSG00000107105,ENSG00000107105,ELAVL2,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000107518,ENSG00000107518,ATRNL1,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000107614,ENSG00000107614,TRDMT1,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000108106,ENSG00000108106,UBE2S,protein_coding,Chang2019_TGCT;Wang2016_CT,True,True,True,True,False,False
ENSG00000108666,ENSG00000108666,C17orf75,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000108786,ENSG00000108786,HSD17B1,protein_coding,Gong2021_placenta_PC;Gong2021_reproductive_PC,True,True,True,True,False,False
ENSG00000109171,ENSG00000109171,SLAIN2,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000109184,ENSG00000109184,DCUN1D4,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000109265,ENSG00000109265,CRACD,protein_coding,Chang2019_TGCT;Jamin2021_CT;Jamin2021_core;Wang2016_CT,True,True,True,True,False,False
ENSG00000109618,ENSG00000109618,SEPSECS,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000109674,ENSG00000109674,NEIL3,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000109684,ENSG00000109684,CLNK,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000109771,ENSG00000109771,LRP2BP,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000109832,ENSG00000109832,DDX25,protein_coding,Chang2019_TGCT;Jamin2021_CT;Wang2016_CT,True,True,True,True,False,False
ENSG00000109851,ENSG00000109851,DBX1,protein_coding,daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,False
ENSG00000109881,ENSG00000109881,CCDC34,protein_coding,Chang2019_TGCT;Wang2016_CT,True,True,True,True,False,False
ENSG00000109927,ENSG00000109927,TECTA,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000110090,ENSG00000110090,CPT1A,protein_coding,Jamin2021_CT;Jamin2021_core,True,True,True,True,False,False
ENSG00000110422,ENSG00000110422,HIPK3,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000110693,ENSG00000110693,SOX6,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000110975,ENSG00000110975,SYT10,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000111052,ENSG00000111052,LIN7A,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000111247,ENSG00000111247,RAD51AP1,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000111254,ENSG00000111254,AKAP3,protein_coding,Bruggeman2018_GC;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT,True,True,True,True,True,True
ENSG00000111305,ENSG00000111305,GSG1,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S2;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,False,False
ENSG00000111644,ENSG00000111644,ACRBP,protein_coding,CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT,True,True,True,True,False,False
ENSG00000111837,ENSG00000111837,MAK,protein_coding,Chang2019_TGCT;Jamin2021_CT;Wang2016_CT,True,True,True,True,False,False
ENSG00000111911,ENSG00000111911,HINT3,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000112029,ENSG00000112029,FBXO5,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000112038,ENSG00000112038,OPRM1,protein_coding,Wang2016_CT,True,True,True,True,False,False
ENSG00000112053,ENSG00000112053,SLC26A8,protein_coding,Chang2019_TGCT;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000112116,ENSG00000112116,IL17F,protein_coding,daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,False,False
ENSG00000112182,ENSG00000112182,BACH2,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000112238,ENSG00000112238,PRDM13,protein_coding,Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,False
ENSG00000112246,ENSG00000112246,SIM1,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000112273,ENSG00000112273,HDGFL1,protein_coding,Bruggeman2018_GC;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000112282,ENSG00000112282,MED23,protein_coding,Jamin2021_CT;Jamin2021_core,True,True,True,True,False,False
ENSG00000112541,ENSG00000112541,PDE10A,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000112619,ENSG00000112619,PRPH2,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000112742,ENSG00000112742,TTK,protein_coding,Bruggeman2018_GC;Chang2019_TGCT;Wang2016_CT;daSilva2017_CT;daSilva2017_protein;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,True,True,True,True,False,False
ENSG00000112761,ENSG00000112761,CCN6,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000112796,ENSG00000112796,ENPP5,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000112852,ENSG00000112852,PCDHB2,protein_coding,Bruggeman2018_GC;Jamin2021_CT;Jamin2021_core,True,True,True,True,False,False
ENSG00000113205,ENSG00000113205,PCDHB3,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000113209,ENSG00000113209,PCDHB5,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000113211,ENSG00000113211,PCDHB6,protein_coding,Bruggeman2018_GC;Jamin2021_CT;Jamin2021_core,True,True,True,True,False,False
ENSG00000113396,ENSG00000113396,SLC27A6,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000113525,ENSG00000113525,IL5,protein_coding,Carter2023_CT;Chang2019_TGCT;Wang2016_CT,True,True,True,True,True,True
ENSG00000113966,ENSG00000113966,ARL6,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000114098,ENSG00000114098,ARMC8,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000114349,ENSG00000114349,GNAT1,protein_coding,Wang2016_CT,True,True,True,True,False,False
ENSG00000114487,ENSG00000114487,MORC1,protein_coding,CTpedia;Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000114547,ENSG00000114547,ROPN1B,protein_coding,Bruggeman2018_GC;CTexploreR_CTP;CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Jamin2021_CT;Loriot2025_S2;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,False,False
ENSG00000114656,ENSG00000114656,CFAP92,protein_coding,Chang2019_TGCT;Loriot2025_S2;Wang2016_CT,True,True,True,True,False,False
ENSG00000114739,ENSG00000114739,ACVR2B,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000114757,ENSG00000114757,PEX5L,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000114982,ENSG00000114982,KANSL3,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000115008,ENSG00000115008,IL1A,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000115159,ENSG00000115159,GPD2,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000115163,ENSG00000115163,CENPA,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000115194,ENSG00000115194,SLC30A3,protein_coding,Chang2019_TGCT;Wang2016_CT,True,True,True,True,False,False
ENSG00000115239,ENSG00000115239,ASB3,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000115252,ENSG00000115252,PDE1A,protein_coding,Jamin2021_CT;Jamin2021_core,True,True,True,True,False,False
ENSG00000115257,ENSG00000115257,PCSK4,protein_coding,Chang2019_TGCT;Wang2016_CT,True,True,True,True,False,False
ENSG00000115274,ENSG00000115274,INO80B,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000115970,ENSG00000115970,THADA,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000116183,ENSG00000116183,PAPPA2,protein_coding,Bruggeman2018_GC;Gong2021_placenta_PC;Gong2021_reproductive_PC,True,True,True,True,False,False
ENSG00000116191,ENSG00000116191,RALGPS2,protein_coding,Jamin2021_CT;Jamin2021_core,True,True,True,True,False,False
ENSG00000116721,ENSG00000116721,PRAMEF1,protein_coding,Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,False
ENSG00000116726,ENSG00000116726,PRAMEF12,protein_coding,Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased;paralog_cta_candidate,True,True,True,True,True,False
ENSG00000116793,ENSG00000116793,PHTF1,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000116977,ENSG00000116977,LGALS8,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000117148,ENSG00000117148,ACTL8,protein_coding,CTpedia;Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_protein;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,True,True,True,True,True,True
ENSG00000117155,ENSG00000117155,SSX2IP,protein_coding,Chang2019_TGCT;Jamin2021_CT;Wang2016_CT,True,True,True,True,False,False
ENSG00000117400,ENSG00000117400,MPL,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000117461,ENSG00000117461,PIK3R3,protein_coding,daSilva2017_CT;daSilva2017_protein;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,True,True,True,True,False,False
ENSG00000117475,ENSG00000117475,BLZF1,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000117477,ENSG00000117477,CCDC181,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000117569,ENSG00000117569,PTBP2,protein_coding,Jamin2021_CT;Jamin2021_core,True,True,True,True,False,False
ENSG00000117586,ENSG00000117586,TNFSF4,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000117650,ENSG00000117650,NEK2,protein_coding,Bruggeman2018_GC;Chang2019_TGCT;Jamin2021_CT;Wang2016_CT,True,True,True,True,False,False
ENSG00000117868,ENSG00000117868,ESYT2,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000117971,ENSG00000117971,CHRNB4,protein_coding,Bruggeman2018_GC;Loriot2025_S2,True,True,True,True,False,False
ENSG00000118156,ENSG00000118156,ZNF541,protein_coding,Chang2019_TGCT;Wang2016_CT,True,True,True,True,True,True
ENSG00000118193,ENSG00000118193,KIF14,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000118245,ENSG00000118245,TNP1,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000118307,ENSG00000118307,DNAI7,protein_coding,Chang2019_TGCT;Wang2016_CT,True,True,True,True,False,False
ENSG00000118420,ENSG00000118420,UBE3D,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000118434,ENSG00000118434,SPACA1,protein_coding,CTpedia;Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000118491,ENSG00000118491,ZC2HC1B,protein_coding,Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_protein;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,True,True,True,True,True,True
ENSG00000118492,ENSG00000118492,ADGB,protein_coding,Chang2019_TGCT;Wang2016_CT,True,True,True,True,False,False
ENSG00000118596,ENSG00000118596,SLC16A7,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000118620,ENSG00000118620,ZNF430,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000118965,ENSG00000118965,WDR35,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000118997,ENSG00000118997,DNAH7,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000119231,ENSG00000119231,SENP5,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000119547,ENSG00000119547,ONECUT2,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000119559,ENSG00000119559,C19orf25,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000119661,ENSG00000119661,DNAL1,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000119703,ENSG00000119703,ZC2HC1C,protein_coding,Chang2019_TGCT;Wang2016_CT,True,True,True,True,False,False
ENSG00000119725,ENSG00000119725,ZNF410,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000120051,ENSG00000120051,CFAP58,protein_coding,Chang2019_TGCT;Wang2016_CT,True,True,True,True,False,False
ENSG00000120160,ENSG00000120160,EQTN,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000120210,ENSG00000120210,INSL6,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,False,False
