Symbol,Aliases,Full_Name,Function,Ensembl_Gene_ID,source_databases,protein_reproductive,protein_thymus,protein_reliability,rna_reproductive,rna_thymus,protein_strict_expression,rna_reproductive_frac,rna_reproductive_and_thymus_frac,rna_deflated_reproductive_frac,rna_deflated_reproductive_and_thymus_frac,Canonical_Transcript_ID,biotype,rna_80_pct_filter,rna_90_pct_filter,rna_95_pct_filter,rna_97_pct_filter,rna_98_pct_filter,rna_99_pct_filter,passes_filters,rna_max_ntpm,never_expressed,rna_testis_ntpm,rna_ovary_ntpm,rna_placenta_ntpm,rna_max_somatic_tissue,rna_max_somatic_ntpm,rna_somatic_detected_count,rna_brain_max_ntpm,rna_heart_max_ntpm,rna_lung_max_ntpm,rna_liver_max_ntpm,rna_pancreas_max_ntpm,protein_restriction,protein_testis,protein_ovary,protein_placenta,rna_restriction,rna_restriction_level,restriction,restriction_confidence,safety_flags,specificity_status,specificity_action,specificity_source_anchor,specificity_rationale
CETN1,,,,ENSG00000177143,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.9992,0.9992,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,130.6,False,130.6,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPACA4,,,,ENSG00000177202,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT,True,False,Enhanced,False,False,testis,0.8255,0.8255,0.9058,0.9058,,protein_coding,True,True,False,False,False,False,True,114.5,False,114.5,0.0,0.0,colon,3.5,8,0.1,0.0,0.9,0.1,0.3,TESTIS,True,False,False,SOMATIC,PERMISSIVE,TESTIS,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
BEND2,,,,ENSG00000177324,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.9286,0.9286,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,5.2,False,5.2,0.0,0.0,bone marrow,0.2,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
RBM44,,,,ENSG00000177483,Chang2019_TGCT;Wang2016_CT,True,False,Enhanced,True,False,testis,0.7299,0.7299,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,15.3,False,15.3,0.0,0.1,bone marrow,0.5,0,0.0,0.1,0.3,0.1,0.3,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
FAM187B,,,,ENSG00000177558,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.9853,0.9853,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,66.8,False,66.8,0.0,0.0,spleen,0.2,0,0.1,0.0,0.1,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
C12orf54,,,,ENSG00000177627,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.8952,0.8952,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,38.8,False,38.8,0.4,0.1,tonsil,0.6,0,0.2,0.0,0.1,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
CAPZA3,,,,ENSG00000177938,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,False,False,testis,0.9589,0.9589,0.9916,0.9916,,protein_coding,True,True,True,True,True,True,True,177.5,False,177.5,0.0,0.0,skin,2.1,3,0.0,0.0,0.0,1.2,0.1,TESTIS,True,False,False,SOMATIC,MODERATE,TESTIS,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
TSSK6,,,,ENSG00000178093,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT,no data,no data,no data,False,False,no data,0.8729,0.8734,0.9951,0.9951,,protein_coding,True,True,True,True,True,True,True,162.9,False,162.9,0.5,0.0,skin,1.5,6,1.0,0.3,0.4,1.2,1.0,NO_DATA,,,,SOMATIC,MODERATE,SOMATIC,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
CCDC185,,,,ENSG00000178395,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,34.4,False,34.4,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
C10orf53,,,,ENSG00000178645,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.9553,0.9553,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,38.5,False,38.5,0.0,0.0,bone marrow,0.3,0,0.3,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
PXT1,,,,ENSG00000179165,Chang2019_TGCT;Wang2016_CT,no data,no data,no data,True,False,no data,0.5366,0.5366,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,2.2,False,2.2,0.0,0.0,cerebellum,0.3,0,0.3,0.1,0.1,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SIGLECL1,,,,ENSG00000179213,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.9851,0.9851,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,19.9,False,19.9,0.0,0.0,spleen,0.1,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
RNF151,,,,ENSG00000179580,Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9925,0.9925,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,185.0,False,185.0,0.0,0.0,cerebellum,0.1,0,0.1,0.0,0.0,0.1,0.1,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
GARIN5B,,,,ENSG00000180043,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,no data,no data,no data,True,False,no data,0.9928,0.9928,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,27.7,False,27.7,0.0,0.0,hypothalamus,0.1,0,0.1,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
REDIC1,,,,ENSG00000180116,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9663,0.9663,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,8.6,False,8.6,0.0,0.0,tonsil,0.2,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
GARIN6,,,,ENSG00000180219,Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.997,0.997,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,32.7,False,32.7,0.0,0.0,cerebellum,0.1,0,0.1,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
C3orf22,,,,ENSG00000180697,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,47.1,False,47.1,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
C11orf42,,,,ENSG00000180878,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT,True,False,Enhanced,False,False,testis,0.7155,0.7155,0.9634,0.9634,,protein_coding,True,True,True,False,False,False,True,24.7,False,24.7,0.1,0.1,skin,1.5,2,1.4,0.1,0.0,0.1,0.1,TESTIS,True,False,False,SOMATIC,MODERATE,TESTIS,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
OR52D1,,,,ENSG00000181609,daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,1.1,True,1.1,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ANKRD62,,,,ENSG00000181626,Chang2019_TGCT,True,False,Enhanced,True,False,testis,0.5714,0.5714,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,1.6,False,1.6,0.0,0.0,pancreas,0.9,0,0.0,0.0,0.0,0.0,0.9,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ACTL9,,,,ENSG00000181786,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,108.6,False,108.6,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
FTMT,,,,ENSG00000181867,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,52.6,False,52.6,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ADIG,,,,ENSG00000182035,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,False,False,no data,0.9123,0.9123,0.9733,0.9733,,protein_coding,True,True,True,True,False,False,True,52.0,False,52.0,0.0,0.0,thyroid gland,1.0,1,0.3,0.1,0.0,0.0,0.0,NO_DATA,,,,SOMATIC,MODERATE,SOMATIC,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ZAR1,,,,ENSG00000182223,daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.575,0.575,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,1.4,True,1.4,0.9,0.0,midbrain,0.7,0,0.7,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
IZUMO1,,,,ENSG00000182264,Chang2019_TGCT;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,False,False,testis,0.754,0.754,0.9721,0.9721,,protein_coding,True,True,True,True,False,False,True,18.4,False,18.4,0.0,0.3,pancreas,1.5,1,0.2,0.2,0.7,0.0,1.5,TESTIS,True,False,False,SOMATIC,MODERATE,TESTIS,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
TMEM95,,,,ENSG00000182896,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,10.8,False,10.8,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
CYLC1,,,,ENSG00000183035,Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,30.3,False,30.3,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
WBP2NL,,,,ENSG00000183066,Chang2019_TGCT;Wang2016_CT,True,False,Enhanced,True,False,testis,0.5538,0.5569,0.9879,0.9879,,protein_coding,True,True,True,True,True,False,True,17.3,False,17.3,0.6,0.1,basal ganglia,0.7,0,0.7,0.0,0.2,0.1,0.7,TESTIS,True,False,False,TESTIS,MODERATE,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
RIMBP3C,,,,ENSG00000183246,Gong2021_reproductive_PC;daSilva2017_CT;daSilva2017_testis_biased,True,False,Supported,True,False,testis,0.9434,0.9811,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,5.0,False,5.0,0.0,0.0,spleen,0.1,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
FAM9A,,,,ENSG00000183304,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.6562,0.6562,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,4.2,False,4.2,0.0,0.0,retina,0.8,0,0.8,0.2,0.0,0.3,0.1,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPDYE4,,,,ENSG00000183318,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.6754,0.6754,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,7.6,False,7.6,0.0,0.1,bone marrow,0.8,0,0.2,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
TMEM89,,,,ENSG00000183396,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,False,False,no data,0.806,0.806,0.9706,0.9706,,protein_coding,True,True,True,True,False,False,True,24.1,False,24.1,0.0,0.0,bone marrow,1.7,1,0.1,0.1,0.1,0.0,0.2,NO_DATA,,,,SOMATIC,MODERATE,SOMATIC,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
C10orf120,,,,ENSG00000183559,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9934,0.9934,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,30.1,False,30.1,0.0,0.0,pancreas,0.1,0,0.0,0.0,0.0,0.0,0.1,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
GOLGA8G,,,,ENSG00000183629,Chang2019_TGCT;Wang2016_CT,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,8.9,False,8.9,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
OR4N4,,,,ENSG00000183706,Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,7.8,False,7.8,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
BPY2,,,,ENSG00000183753,Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.7857,0.7857,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,1.1,True,1.1,0.0,0.0,kidney,0.2,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
PP2D1,,,,ENSG00000183977,daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,False,False,testis,0.5581,0.5581,0.8732,0.8732,,protein_coding,True,False,False,False,False,False,True,7.2,False,7.2,0.0,0.0,bone marrow,1.9,1,0.4,0.1,0.2,0.1,0.1,TESTIS,True,False,False,SOMATIC,PERMISSIVE,TESTIS,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
TRIML1,,,,ENSG00000184108,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,11.7,False,11.7,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
IQCF2,,,,ENSG00000184345,Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,13.6,False,13.6,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPEM2,,,,ENSG00000184560,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9952,0.9952,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,124.5,False,124.5,0.0,0.0,retina,0.2,0,0.2,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
PRSS55,,,,ENSG00000184647,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9215,0.9215,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,27.0,False,27.0,0.0,0.0,cerebellum,0.4,0,0.4,0.0,0.0,0.1,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
DYNLT2,,,,ENSG00000184786,Bruggeman2018_GC;Chang2019_TGCT;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9944,0.9944,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,17.7,False,17.7,0.0,0.0,bone marrow,0.1,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
PRR23B,,,,ENSG00000184814,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,1.2,True,1.2,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
NT5C1B,,,,ENSG00000185013,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,False,False,no data,0.7746,0.7746,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,34.5,False,34.5,0.0,0.2,skin,1.0,1,0.2,0.6,0.2,0.2,0.4,NO_DATA,,,,SOMATIC,MODERATE,SOMATIC,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
C5orf47,,,,ENSG00000185056,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9722,0.9722,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,21.0,False,21.0,0.0,0.0,basal ganglia,0.2,0,0.2,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ZNF479,,,,ENSG00000185177,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9,0.9,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,2.7,False,2.7,0.0,0.0,bone marrow,0.1,0,0.1,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPPL2C,,,,ENSG00000185294,Chang2019_TGCT;Gong2021_reproductive_PC;Jamin2021_CT;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Supported,False,False,testis,0.9275,0.9275,0.9803,0.9803,,protein_coding,True,True,True,True,True,False,True,35.8,False,35.8,0.0,0.0,cerebellum,1.7,1,1.7,0.0,0.0,0.0,0.0,TESTIS,True,False,False,SOMATIC,MODERATE,TESTIS,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
FAM47A,,,,ENSG00000185448,Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,2.8,False,2.8,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SMIM23,,,,ENSG00000185662,Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9959,0.9959,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,24.3,False,24.3,0.0,0.0,spleen,0.1,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
NPAP1,,,,ENSG00000185823,Chang2019_TGCT;Wang2016_CT,no data,no data,no data,True,False,no data,0.3929,0.3929,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,2.8,False,2.8,0.5,0.0,kidney,0.8,0,0.4,0.0,0.0,0.0,0.4,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
PRSS38,,,,ENSG00000185888,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9762,0.9762,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,4.1,False,4.1,0.0,0.0,choroid plexus,0.1,0,0.1,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
FAM186A,,,,ENSG00000185958,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT,no data,no data,no data,False,False,no data,0.5344,0.5344,0.9922,0.9922,,protein_coding,True,True,True,True,True,True,True,13.8,False,13.8,0.2,0.0,skeletal muscle,1.1,1,0.8,0.4,0.1,0.3,0.3,NO_DATA,,,,SOMATIC,MODERATE,SOMATIC,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
