gene,rho,p,n,med_log10tpm
RPL11,0.058489438563457785,0.7385702706924696,35,3.223002190759902
MEF2B,0.058489438563457785,0.7385702706924696,35,0.27070119067406534
ADAMTSL4,0.058629701006056,0.7379653128594658,35,0.8660187616152599
RN7SKP16,0.058710732607417986,0.741536602729253,34,0.1293274579825472
OR2L13,0.058728355382084846,0.7375399050440813,35,0.0
ZNF595,0.05884421555763356,0.73704040194634,35,0.7190868032142088
NT5C1A,0.058876933870570795,0.736899364032834,35,0.0
COLQ,0.05891022589125245,0.7367558617284682,35,0.261235025459214
CD22,0.05891022589125245,0.7367558617284682,35,0.35605104640595925
NR4A3,0.05891022589125245,0.7367558617284682,35,0.3229930967913716
HYLS1,0.05898448782356356,0.736435793802879,35,0.7250971914314338
CTCFL,0.05899313480387336,0.7363985282681711,35,0.004364215698320703
C10orf62,0.059018716270248524,0.7362882843395936,35,0.007805367261906668
SLC4A1AP,0.05905048833385067,0.7361513690962558,35,1.2803630134435964
DNAH17,0.05905048833385067,0.7361513690962558,35,0.24774820916545515
CNN2P9,0.059071160505662565,0.7400044261863353,34,0.051973862076895916
HBE1,0.05907521648897066,0.7360448136728581,35,0.0
RPS10P3,0.05908921955851664,0.739927683057999,34,0.03512819676338816
FUT10,0.059152196609956936,0.7396600772453639,34,0.6227514990130645
STEAP4,0.05919075077644889,0.7355470321963239,35,0.3968631879466423
CTXN1,0.05919075077644889,0.7355470321963239,35,0.814498308431785
P4HA2,0.05919075077644889,0.7355470321963239,35,1.5629526572056478
IGLV1-51,0.05922419460023682,0.7393541758934877,34,1.3975730400646893
RPPH1,0.05922419460023682,0.7393541758934877,34,0.9083556596801691
CCDC157,0.05933101321904711,0.734942851360917,35,0.4831292278006952
LINC01271,0.05937722869481107,0.7387041030015615,34,0.039323887491685486
RAB21,0.059405304621353544,0.7346229042878565,35,1.4225229014770282
TMEM69,0.059471275661645326,0.734338826922019,35,1.4744294969466851
SNAI2,0.059471275661645326,0.734338826922019,35,0.8208840332070231
UGT1A4,0.05952438665121978,0.7341101513076258,35,0.0
OLIG2,0.059607944495329884,0.7337504287096075,35,0.004591756161536141
FAM161B,0.05961153810424354,0.7337349592113543,35,0.5184766942388839
DPP4,0.05961153810424354,0.7337349592113543,35,0.5944856982094816
DHRS2,0.05961153810424354,0.7337349592113543,35,0.2952153439404707
TIPRL,0.05961153810424354,0.7337349592113543,35,1.349849933011453
MIX23P3,0.059637088226355384,0.7416471085725088,33,0.0
GMIP,0.05968584915321354,0.7334150936950858,35,1.0684778544437312
ZBTB17,0.05968584915321354,0.7334150936950858,35,1.3059311094556847
ZNF25,0.05968584915321354,0.7334150936950858,35,0.5720716014071819
GPR135,0.059751800546841774,0.7331312485603863,35,0.13460959231960606
ALOX5AP,0.059751800546841774,0.7331312485603863,35,1.296209183011234
FOXK2,0.05989206298944,0.7325276953003178,35,1.3959337881579326
PCK2,0.05989206298944,0.7325276953003178,35,1.3980572176207848
CLDN16,0.05996639368507354,0.7322079121309553,35,0.1515828076703723
TBX5-AS1,0.05997674952323025,0.736159117621742,34,0.0043643692272166325
OR5BH1P,0.06001857771382864,0.7359816580741605,34,0.0
LINC01416,0.06001857771382864,0.7359816580741605,34,0.0
CYB5A,0.060032325432038215,0.7319242997620894,35,2.009923929837216
MNS1,0.060032325432038215,0.7319242997620894,35,0.5842293115441669
NUDT17,0.060032325432038215,0.7319242997620894,35,0.5913820827180913
GAA,0.060032325432038215,0.7319242997620894,35,1.7156634992616384
SKINT1L,0.06008970384312788,0.7356799304060673,34,0.020360014133873228
SPDYE2,0.06014239916768235,0.735456414000663,34,0.20542507743019983
NPM1P5,0.06014485030938231,0.7354460175748052,34,0.01732004251587456
EGFR,0.06017258787463643,0.7313210622763799,35,1.0791399137226694
CXCL11,0.06017258787463643,0.7313210622763799,35,0.6599190884125178
POP1,0.06031285031723465,0.7307179831736054,35,0.6210645768439298
PSMA4,0.06031285031723465,0.7307179831736054,35,2.3299100162867505
C20orf141,0.0603151787558441,0.7307079730459812,35,0.0
ARGLU1-DT,0.06036448861918072,0.7386049577216426,33,0.0
CYP4A11,0.06041422028917045,0.7302822267794865,35,0.005421624907449626
IGKV3-11,0.06044846735683087,0.7341585946373158,34,2.186462639490557
PTPN6,0.060453112759832874,0.7301150627839182,35,1.648210431772339
TUBA3FP,0.0605296086914307,0.7338146525274819,34,0.1027740699349339
RPS9P1,0.060546985412937605,0.7337410026432359,34,0.0398305788903774
HRG,0.060591271229264165,0.7295213418378218,35,0.0
HMG20B,0.06059337520243109,0.7295123014372084,35,1.7861809580783172
DUSP11,0.06059337520243109,0.7295123014372084,35,1.3316304628381763
POLR2E,0.06059337520243109,0.7295123014372084,35,2.2284401338412616
C5orf46,0.06064010477275342,0.7293115219825764,35,0.2268539640325014
KIF4A,0.06073363764502931,0.7289096994631004,35,0.970346079938042
PALMD,0.06073363764502931,0.7289096994631004,35,0.8354092350846523
CCSER2,0.06075453554597937,0.7328614980567104,34,1.091790002268596
BAALC-AS2,0.06076313334584399,0.7328250716231949,34,0.05434413890987397
ATG4C,0.06080802728065351,0.728590168069575,35,0.7989482664640828
GJB4,0.06084639331521298,0.7284253891318905,35,0.09332956293381424
VPS53,0.060873900087627525,0.7283072571909542,35,1.0248707383074709
PTMAP2,0.060907569640553626,0.7322132218354928,34,0.7047291268517186
ATP5MC2P4,0.060911160768976756,0.7363212077575939,33,0.0
ARTN,0.06101416253022575,0.7277049749498655,35,0.4730844590265806
SCD5,0.06101416253022575,0.7277049749498655,35,0.9675513115972436
STAG3,0.06101416253022575,0.7277049749498655,35,0.5679497601909016
CHST12,0.0610227097268118,0.7276682787537119,35,1.083551134837235
PRKAR1A,0.06115442497282398,0.7271028530686632,35,1.9395810578099755
BDP1,0.06115442497282398,0.7271028530686632,35,0.8361649296372738
IGKV1-16,0.061160486776305534,0.7311422245011605,34,0.9381090291578129
MUCL3,0.061210799932919675,0.7350703878609216,33,0.006731672203486823
SHANK3,0.06121363782970214,0.7309172155793098,34,0.6630489265327995
INPP5B,0.0612288440784435,0.726783450223065,35,0.8616134369010484
COL11A2,0.0612946874154222,0.7265008918759105,35,0.14878922563557956
LINC00184,0.06129483762558279,0.7305735080743209,34,0.014887846918704482
JKAMP,0.0613691163443735,0.726181532273219,35,1.4723227865085011
NRIP3,0.0613691163443735,0.726181532273219,35,0.3211647479308037
PIK3R6,0.061434949858020414,0.725899091699904,35,0.22181261481223333
FBXO48,0.061434949858020414,0.725899091699904,35,0.2386178405694832
UBXN2A,0.06157521230061863,0.7252974528686723,35,1.0024648658993633
CEP57L1,0.06157521230061863,0.7252974528686723,35,0.8728128142379831
TRIM33,0.0616496608762335,0.724978180341754,35,0.9791227032454433
PRR11,0.061715474743216855,0.724695975709977,35,1.0852337986335274
ZNF618,0.061715474743216855,0.724695975709977,35,0.6823064847404641
IFNL1,0.06173048925334459,0.7287303360474561,34,0.015284417450842443
ACTG1P14,0.06175869389296867,0.7286110580771962,34,0.021002710148807606
AKIP1,0.06178993314216349,0.7243767470157785,35,1.3553881050541927
PKNOX1,0.06178993314216349,0.7243767470157785,35,0.9565761587614535
TWF1P1,0.06182577420799916,0.728327399259272,34,0.11310147811967473
BTG1,0.06185573718581507,0.7240946605513116,35,1.7462769576913322
FMO3,0.061930205408093485,0.7237754758862904,35,0.2531004355649115
HNRNPA1P36,0.06193709477190812,0.7278567423399795,34,0.010977768650124045
LINC02693,0.061940331732118874,0.732027812664274,33,0.3794741254627561
SLC2A1,0.06199599962841329,0.7234935077198995,35,2.042365098363718
PAX6,0.06199599962841329,0.7234935077198995,35,0.2207005219081437
LIN7C,0.06199599962841329,0.7234935077198995,35,1.0048974851697752
IGHV4-61,0.06202621083975329,0.7274800351662454,34,0.6616929024041477
GCSHP5,0.062060066559734894,0.7273369383196855,34,1.3904219543619596
OR1N1,0.0620951842210325,0.7230685091967805,35,0.0
ARL5C,0.06211825124927716,0.7229696803844744,35,0.0
LCAT,0.062136262071011514,0.7228925175426967,35,0.8564736145123474
IL1RL1,0.062136262071011514,0.7228925175426967,35,0.11272696217933871
SNRNP25,0.062136262071011514,0.7228925175426967,35,1.6082145348881889
RFTN1,0.062136262071011514,0.7228925175426967,35,1.1164559800292928
XYLT2,0.062136262071011514,0.7228925175426967,35,1.2278916341036579
ALAS2,0.062144966457419834,0.7228552267486572,35,0.023498558708123264
VCX3B,0.062148511543072806,0.722840039291795,35,0.020887669894825444
GAPDHP46,0.06220260236041878,0.7267345863430112,34,0.0
RNU2-7P,0.06220260236041878,0.7267345863430112,34,0.0
CICP5,0.06220260236041878,0.7267345863430112,34,0.0
SFR1P1,0.06220260236041878,0.7267345863430112,34,0.0
HIGD1AP17,0.06220260236041878,0.7267345863430112,34,0.0
TMEM185AP1,0.06220260236041878,0.7267345863430112,34,0.0
ASS1P5,0.06220260236041878,0.7267345863430112,34,0.0
ARL4AP1,0.06220260236041878,0.7267345863430112,34,0.0
RNU4-25P,0.06220260236041878,0.7267345863430112,34,0.0
TAS2R62P,0.06220260236041878,0.7267345863430112,34,0.0
GAPDHP51,0.06220260236041878,0.7267345863430112,34,0.0
PPIAP10,0.06220260236041878,0.7267345863430112,34,0.0
HSPE1P27,0.06220260236041878,0.7267345863430112,34,0.0
CYP2AB1P,0.06220260236041878,0.7267345863430112,34,0.0
NDUFS5P1,0.06220260236041878,0.7267345863430112,34,0.0
ZBTB40-IT1,0.06220260236041878,0.7267345863430112,34,0.0
MCM8-AS1,0.06220260236041878,0.7267345863430112,34,0.0
RPL7P4,0.06220260236041878,0.7267345863430112,34,0.0
HMGN1P10,0.06220260236041878,0.7267345863430112,34,0.0
OR55B1P,0.06220260236041878,0.7267345863430112,34,0.0
VPS26AP1,0.06220260236041878,0.7267345863430112,34,0.0
SETP2,0.06220260236041878,0.7267345863430112,34,0.0
DNAJC19P6,0.06220260236041878,0.7267345863430112,34,0.0
RPS20P15,0.06220260236041878,0.7267345863430112,34,0.0
RPL12P29,0.06220260236041878,0.7267345863430112,34,0.0
OR11N1P,0.06220260236041878,0.7267345863430112,34,0.0
RPS20P31,0.06220260236041878,0.7267345863430112,34,0.0
BTBD10P1,0.06220260236041878,0.7267345863430112,34,0.0
HNRNPA1P37,0.06220260236041878,0.7267345863430112,34,0.0
ZNF839P1,0.06220260236041878,0.7267345863430112,34,0.0
RPS16P5,0.06220260236041878,0.7267345863430112,34,0.0
OR11M1P,0.06220260236041878,0.7267345863430112,34,0.0
EIF5A2P1,0.06220260236041878,0.7267345863430112,34,0.0
RBM17P2,0.06220260236041878,0.7267345863430112,34,0.0
USP17L7,0.06220260236041878,0.7267345863430112,34,0.0
B4GALT4-AS1,0.06220260236041878,0.7267345863430112,34,0.0
CNOT10-AS1,0.06220260236041878,0.7267345863430112,34,0.0
RPL3P10,0.06220260236041878,0.7267345863430112,34,0.0
BACH1-IT3,0.06220260236041878,0.7267345863430112,34,0.0
SLC25A6P3,0.06220260236041878,0.7267345863430112,34,0.0
LDHBP1,0.06220260236041878,0.7267345863430112,34,0.0
RBM22P4,0.06220260236041878,0.7267345863430112,34,0.0
RPS2P25,0.06220260236041878,0.7267345863430112,34,0.0
OR13K1P,0.06220260236041878,0.7267345863430112,34,0.0
HLCS-IT1,0.06220260236041878,0.7267345863430112,34,0.0
IFIT6P,0.06220260236041878,0.7267345863430112,34,0.0
RPL12P11,0.06220260236041878,0.7267345863430112,34,0.0
FKBP4P1,0.06220260236041878,0.7267345863430112,34,0.0
RPS3AP23,0.06220260236041878,0.7267345863430112,34,0.0
RPL36AP29,0.06220260236041878,0.7267345863430112,34,0.0
PRKX-AS1,0.06220260236041878,0.7267345863430112,34,0.0
HMGN2P20,0.06220260236041878,0.7267345863430112,34,0.0
RPL9P5,0.06220260236041878,0.7267345863430112,34,0.0
VN1R21P,0.06220260236041878,0.7267345863430112,34,0.0
RPL23AP36,0.06220260236041878,0.7267345863430112,34,0.0
HSPA8P18,0.06220260236041878,0.7267345863430112,34,0.0
LSM3P2,0.06220260236041878,0.7267345863430112,34,0.0
PPP1R14BP5,0.06220260236041878,0.7267345863430112,34,0.0
PLET1,0.06220260236041878,0.7267345863430112,34,0.0
RN7SL350P,0.06220260236041878,0.7267345863430112,34,0.0
MRPS6P2,0.06220260236041878,0.7267345863430112,34,0.0
TUBB3P1,0.06220260236041878,0.7267345863430112,34,0.0
RN7SL370P,0.06220260236041878,0.7267345863430112,34,0.0
RN7SKP219,0.06220260236041878,0.7267345863430112,34,0.0
RN7SL743P,0.06220260236041878,0.7267345863430112,34,0.0
RN7SL612P,0.06220260236041878,0.7267345863430112,34,0.0
DYNLT3P2,0.06220260236041878,0.7267345863430112,34,0.0
RN7SL733P,0.06220260236041878,0.7267345863430112,34,0.0
PRR13P1,0.06220260236041878,0.7267345863430112,34,0.0
RN7SL413P,0.06220260236041878,0.7267345863430112,34,0.0
RN7SKP240,0.06220260236041878,0.7267345863430112,34,0.0
ITGB5-AS1,0.06220260236041878,0.7267345863430112,34,0.0
TIMM9P1,0.06220260236041878,0.7267345863430112,34,0.0
FTH1P25,0.06220260236041878,0.7267345863430112,34,0.0
RN7SKP243,0.06220260236041878,0.7267345863430112,34,0.0
OR7E145P,0.06220260236041878,0.7267345863430112,34,0.0
RPL21P121,0.06220260236041878,0.7267345863430112,34,0.0
RN7SKP26,0.06220260236041878,0.7267345863430112,34,0.0
LINC01289,0.06220260236041878,0.7267345863430112,34,0.0
RN7SL577P,0.06220260236041878,0.7267345863430112,34,0.0
BCL9P1,0.06220260236041878,0.7267345863430112,34,0.0
TMPRSS11CP,0.06220260236041878,0.7267345863430112,34,0.0
RN7SKP38,0.06220260236041878,0.7267345863430112,34,0.0
GOLGA8F,0.06220260236041878,0.7267345863430112,34,0.0
SAP18P3,0.06220260236041878,0.7267345863430112,34,0.0
RPL23AP70,0.06220260236041878,0.7267345863430112,34,0.0
RPL30P11,0.06220260236041878,0.7267345863430112,34,0.0
RN7SL627P,0.06220260236041878,0.7267345863430112,34,0.0
RPSAP6,0.06220260236041878,0.7267345863430112,34,0.0
LSM3P5,0.06220260236041878,0.7267345863430112,34,0.0
RN7SL168P,0.06220260236041878,0.7267345863430112,34,0.0
RN7SL173P,0.06220260236041878,0.7267345863430112,34,0.0
KATNBL1P3,0.06220260236041878,0.7267345863430112,34,0.0
ISM1-AS1,0.06220260236041878,0.7267345863430112,34,0.0
RPL17P40,0.06220260236041878,0.7267345863430112,34,0.0
OR5AW1P,0.06220260236041878,0.7267345863430112,34,0.0
DIP2A-IT1,0.06220260236041878,0.7267345863430112,34,0.0
NANOGP6,0.06220260236041878,0.7267345863430112,34,0.0
COX5BP3,0.06220260236041878,0.7267345863430112,34,0.0
RPL23AP30,0.06220260236041878,0.7267345863430112,34,0.0
RN7SL30P,0.06220260236041878,0.7267345863430112,34,0.0
RN7SL165P,0.06220260236041878,0.7267345863430112,34,0.0
RN7SKP106,0.06220260236041878,0.7267345863430112,34,0.0
RN7SL806P,0.06220260236041878,0.7267345863430112,34,0.0
CYCSP2,0.06220260236041878,0.7267345863430112,34,0.0
RN7SL801P,0.06220260236041878,0.7267345863430112,34,0.0
ASNSP6,0.06220260236041878,0.7267345863430112,34,0.0
MAP3K4,0.06221074993995348,0.7225734215251053,35,1.0499585997209007
E2F6P1,0.06222699075671381,0.726631537822016,34,0.051554896187522646
ARHGAP26-AS1,0.062236114420660384,0.7265929887290886,34,0.0
SLC6A13,0.06227652451360973,0.7222916903463878,35,0.040572278617739106
RTBDN,0.06228088607291848,0.7222730098184587,35,0.06943498024897463
EMSY,0.06236615813339574,0.7260436027585382,34,0.8672576530034751
MCOLN1,0.06241678695620795,0.7216910264573884,35,1.2590463419409108
ULK2,0.06241678695620795,0.7216910264573884,35,0.7682758711693779
C18orf15,0.06248162236726395,0.7255559220723298,34,0.0
DEFA3,0.06248162236726395,0.7255559220723298,34,0.0
NT5M,0.06249129447181348,0.7213720198721618,35,0.5879926600613317
LINC00379,0.06250639440662982,0.7254513074088201,34,0.0
PCDHA2,0.06250880884841069,0.7212970381520587,35,0.01890927589902939
WNT7B,0.06255704939880617,0.7210905262018426,35,0.3444120994403383
ATP2B4,0.06255704939880617,0.7210905262018426,35,1.514776089021972
RAB2B,0.06255704939880617,0.7210905262018426,35,1.099140924565197
NCK1-DT,0.06260995694003367,0.7292386026783966,33,0.7348654886712168
WRAP73,0.06263156673774348,0.7207715646269605,35,1.2878170195132044
MKNK1-AS1,0.06267224970705657,0.7247510105594945,34,0.024985762429035004
MTATP6P1,0.06267224970705657,0.7247510105594945,34,2.9650681533698595
ERAP1,0.06269731184140438,0.720490189905623,35,1.3006296305270624
CLMAT3,0.06272708631957928,0.7287510688657445,33,0.0
PAXIP1-AS2,0.06274397877544469,0.7244482141833226,34,0.5171979851699922
UTP20,0.06277183900367347,0.7201712735370929,35,0.7454665733945424
ITM2B,0.06277183900367347,0.7201712735370929,35,2.8053476876343995
NUTM1,0.06281840316080316,0.7241340832071627,34,0.004217947766891234
HMGN2P5,0.06282529549388698,0.7241049942355696,34,2.0831703000900963
HNRNPA1P22,0.06283481611406462,0.7240648132480932,34,0.0
MX2,0.0628375742840026,0.7198900178943314,35,0.9506358630381849
FANCC,0.0628375742840026,0.7198900178943314,35,0.741325597061376
FST,0.06291211126960347,0.7195711469280841,35,0.5566935516036872
LGSN,0.06294800323224733,0.7194176168690534,35,0.008685744890393572
SYCP3,0.06297783672660083,0.7192900104932963,35,0.07325302123086207
GCLC,0.06297783672660083,0.7192900104932963,35,1.3397127741519121
RPL24P8,0.0630500469645932,0.7231566426724901,34,0.32048811124080623
HSPA8P15,0.0630500469645932,0.7231566426724901,34,0.0357170989776048
MT1X,0.06311809916919905,0.718690168027574,35,2.0022676315737393
UBE3A,0.06319265580146345,0.7183713884533791,35,1.4046850222496305
SBK3,0.0632224033100191,0.7224296494090926,34,0.020698595140582362
PELI3,0.06325836161179728,0.7180904908219475,35,0.8233304186759441
KLHL21,0.06325836161179728,0.7180904908219475,35,1.1429842423442897
CRADD,0.06325836161179728,0.7180904908219475,35,1.0335986846312049
RN7SKP296,0.06331885014786827,0.7220229439577506,34,0.0
IFT56,0.06336858035475276,0.726082798374823,33,0.6637313531995442
HAUS3,0.06347320033332345,0.7171722918015843,35,0.852840881437258
UCP2,0.06353888649699371,0.7168916334887437,35,1.8446220530931225
UBE2D3P2,0.06355772221851264,0.721015969622502,34,0.17460938713850455
ZNF587P1,0.06357539256187689,0.7209414978848774,34,0.0
IRX2-DT,0.06359052442803909,0.7208777265732135,34,0.4545582703268537
RPL23AP2,0.06366218334289021,0.7205757543644413,34,0.4961873268579218
JAG1,0.06367914893959194,0.7162924540093617,35,1.3913178237356518
B4GALT6,0.06367914893959194,0.7162924540093617,35,0.4841981598185606
KIAA1958,0.06368360873221846,0.7162734051948538,35,0.4609075418047852
RAD51AP1,0.06375374486518344,0.7159738595670525,35,0.9936663235641762
SPDYE1,0.06382835155333189,0.7156552663269716,35,0.05875579599299749
YWHAQP5,0.0638488351105301,0.7197893946991191,34,0.0
ENPP7P1,0.0638488351105301,0.7197893946991191,34,0.0
SALL3,0.06385122035748089,0.7155576190339874,35,0.0
OR5M11,0.06385373912452134,0.7155468644454556,35,0.0
LINC00487,0.06391615326434934,0.7195058540589662,34,0.019891910323658023
PITPNB,0.06395967382478839,0.7150945950434605,35,1.5247875377693547
KLF11,0.06395967382478839,0.7150945950434605,35,0.9231558551578078
IFI6,0.06395967382478839,0.7150945950434605,35,2.339446573603252
PACSIN1,0.0640999362673866,0.7144959162034832,35,0.13984383788245613
TMEM160,0.0640999362673866,0.7144959162034832,35,1.1362173817769854
IGKV2D-29,0.06417032677001637,0.7184356197758863,34,0.5142538920230597
HOMER3,0.06417456166297343,0.7141774626619342,35,1.5754202439946106
ITGB6,0.06417456166297343,0.7141774626619342,35,1.0216513080110363
CAPG,0.06424019870998482,0.713897404889389,35,2.3788622967837907
NDUFV2,0.06424019870998482,0.713897404889389,35,2.1331838201139335
CDKN3,0.06424019870998482,0.713897404889389,35,1.40777140407543
C5orf34,0.06431483392890341,0.7135789987051664,35,0.5239365265747349
FABP7,0.06436099771453667,0.7133820801727032,35,0.014969721373361168
RBAK-RBAKDN,0.0644273538157615,0.7173539048575742,34,0.0624736724023722
CALML3,0.0644708197390183,0.7129136911197094,35,0.019933407910167712
SLITRK6,0.0644708197390183,0.7129136911197094,35,0.15467376515377806
MBP,0.06452072359518125,0.7127008861288867,35,1.1356074113165244
EVI5L,0.06452072359518125,0.7127008861288867,35,0.9029370884225865
TANK,0.06466098603777948,0.7121028793268025,35,1.4994251350588008
CENPQ,0.06466098603777948,0.7121028793268025,35,0.8036592613571263
ADGRD2,0.06471915277758306,0.716126504090164,34,0.0
TNFAIP6,0.06473565072669342,0.7117846163846586,35,0.6415218009553442
SLCO4C1,0.06473565072669342,0.7117846163846586,35,0.025380426407068894
MGA,0.06480124848037769,0.7115050413392486,35,0.7432155364015763
TMTC1,0.06480124848037769,0.7115050413392486,35,0.5202116041720797
GTF2H4,0.06480124848037769,0.7115050413392486,35,1.3319258313983047
GKN2,0.06482624432454206,0.7113985197669787,35,0.0
SEC14L1,0.06494151092297591,0.7109073724876898,35,1.4387497796720718
MYOD1,0.0650386955671331,0.7104933607493986,35,0.0
FTH1P8,0.06503949019405852,0.7147798653233269,34,1.0463086989791388
EAF1-AS1,0.06503949019405852,0.7147798653233269,34,0.06355827852284429
UPK3BL1,0.06504278327033408,0.7191339538818814,33,1.4848148065172622
KLC3,0.06508177336557414,0.7103098730933115,35,0.576068131067373
ECEL1,0.06508177336557414,0.7103098730933115,35,0.13740064042978173
CCM2,0.06522203580817235,0.7097125434770187,35,1.6046672751749527
CAPN1,0.06529673979041341,0.7093944742515248,35,2.2037642584043713
POLG,0.06536229825077057,0.7091153839594365,35,1.4941954464015983
FOXP2,0.06536229825077057,0.7091153839594365,35,0.2629809379011989
DNAAF4-CCPG1,0.06536290541243212,0.717807764786447,33,0.017004106955629674
PPP4R1-AS1,0.06536294228306146,0.71342099044004,34,0.031003047272333724
CEP131,0.06549859247778128,0.7128513592105974,34,1.0423438080603225
MAP3K12,0.0655025606933688,0.7085183948609077,35,0.7733372956133281
NUF2,0.0655025606933688,0.7085183948609077,35,1.072589294254573
ZSCAN10,0.06551477791464405,0.7084664036464237,35,0.0
CHRNB1,0.0655772843222734,0.7082004236610733,35,0.8741323280823574
NASP,0.0655772843222734,0.7082004236610733,35,1.9418196474768203
CROCCP2,0.06558011965683452,0.7125090782482599,34,0.7025578368801297
FRMPD2B,0.06562544338339966,0.7123188164826341,34,0.0
RPS3AP25,0.06563028421680264,0.7122984964447089,34,0.018846273007626313
ARHGEF1,0.065642823135967,0.7079215765014948,35,1.7748375756568782
FIRRM,0.0657124644365666,0.716360548679983,33,0.8255009605767909
MIR22HG,0.06573316544366495,0.711866684914615,34,1.0137646704145924
ADGRF5P1,0.06577841371771367,0.711676797391344,34,0.02704670077493777
CEP120,0.06578308557856523,0.7073249292009767,35,0.8180793440046789
RAD9B,0.06578308557856523,0.7073249292009767,35,0.12001754641801053
KRT18P63,0.06580968833708016,0.7115455612315407,34,0.027685805389950205
BOLA2P3,0.06581512359773567,0.7115227543423407,34,0.0
MED9,0.0658578288541334,0.7070070568041422,35,1.069879976486309
NAGA,0.0658578288541334,0.7070070568041422,35,1.396096517012425
YWHAZP3,0.06588621123049536,0.7112244862706597,34,0.3180644351823654
SLC1A1,0.06592334802116345,0.706728453278851,35,0.5976482444901834
PANO1,0.06595769476150405,0.7109245995389866,34,0.1708891868754281
RPS12P27,0.06603637549975598,0.7105945684334215,34,0.0
PRDX3P4,0.06603637549975598,0.7105945684334215,34,0.0
RAB5CP1,0.06603637549975598,0.7105945684334215,34,0.0
RPS3AP14,0.06603637549975598,0.7105945684334215,34,0.0
SMARCE1P1,0.06603637549975598,0.7105945684334215,34,0.0
ZNF969P,0.06603637549975598,0.7105945684334215,34,0.0
RPL21P123,0.06603637549975598,0.7105945684334215,34,0.0
HOXB1,0.0660438747343184,0.7062160420840974,35,0.0
ARHGAP22,0.06606361046376168,0.7061321490543315,35,0.5356748154711353
ZNF518B,0.06606361046376168,0.7061321490543315,35,0.6755297881496864
TNFRSF10A,0.06606361046376168,0.7061321490543315,35,0.8956051213038106
PGA3,0.06606823725302839,0.7061124818995946,35,0.025404594579588168
HSP90AA1,0.06613837338599339,0.70581437623717,35,2.654502826729729
SLC10A6,0.06613837338599339,0.70581437623717,35,0.07501782177591113
ALDH8A1,0.0662038729063599,0.7055360168463488,35,0.09451724596097057
SLC12A4,0.0662038729063599,0.7055360168463488,35,1.285951550410359
FAM53B,0.0662038729063599,0.7055360168463488,35,1.1120427021685688
ERCC6,0.06627864565192337,0.7052182941100659,35,0.6089520963159095
OR7E158P,0.06629847525734316,0.7094955481891095,34,0.0
LRR1,0.06634413534895811,0.704940056973549,35,1.074154441519859
EPB41L3,0.06634413534895811,0.704940056973549,35,0.8189876166405734
TGS1,0.06634413534895811,0.704940056973549,35,1.069879273966965
TTC9,0.06634413534895811,0.704940056973549,35,0.7549321762168892
NHSL3,0.06638214560279913,0.7135906959274239,33,1.6939544104235817
SCGB1A1,0.06639422599109224,0.7047272691019912,35,0.0
MRPS17P1,0.06644891053894833,0.7088650121480261,34,0.003239867957353496
GATA3-AS1,0.06647627474816722,0.708750337912218,34,0.004364215698320703
NHLH1,0.06648439779155634,0.7043442697542941,35,0.03722125526876044
PARD3,0.06648439779155634,0.7043442697542941,35,1.4236392648445326
BAHD1,0.06655919018378337,0.7040266477614293,35,1.0893937907129674
CNTF,0.06655919018378337,0.7040266477614293,35,0.11533886788927976
KLC1,0.06662466023415456,0.7037486555066609,35,1.6949850360658174
PPP2R3A,0.06662466023415456,0.7037486555066609,35,0.6301332278313537
NME9,0.06662466023415456,0.7037486555066609,35,0.13123070527615854
LINC00517,0.06668687409190381,0.7078679971063689,34,0.0
FBLN7,0.06676492267675277,0.7031532145484412,35,0.5290022658494145
RIPK1,0.06676492267675277,0.7031532145484412,35,1.1924215025239389
LDHB,0.06676492267675277,0.7031532145484412,35,2.650867591182531
FCHO2,0.06683973471564336,0.7028356940739732,35,1.0086588827041
TPTE2,0.06685846782551669,0.7027561939405417,35,0.01621534414435229
TEC,0.066905185119351,0.7025579471971398,35,0.41898600828544036
PDE10A,0.06690987084860836,0.7025380641782343,35,0.17080570986414254
KIF4B,0.06693387677906333,0.7024362025308949,35,0.004658358726006533
TRIM75,0.06693606608855504,0.7113023453762224,33,0.0
OR1Q1,0.06694587188575095,0.7023853069619159,35,0.0
SEC14L1P1,0.06695753173830829,0.7067345804619182,34,0.11197713805354595
GK-AS1,0.06700362282072114,0.7065416292284837,34,0.05540543498763685
CARNMT1,0.06702893342352384,0.7064356790148192,34,0.8518127890447216
STARD9,0.06704544756194922,0.7019628537699759,35,0.2508609045084067
LYSMD2,0.06704544756194922,0.7019628537699759,35,1.1451547155734383
CIMAP2,0.0671579902722662,0.7103862265932662,33,0.036089284675071276
C17orf49,0.06718196751809809,0.7057951935596127,34,1.9673183069917979
HEXA,0.06718571000454744,0.7013679345838811,35,1.9354940957204307
HAUS8,0.06718571000454744,0.7013679345838811,35,1.0941281346857092
APOL4,0.06718571000454744,0.7013679345838811,35,0.7478743686620933
FAM83A,0.06720453744221687,0.7012880918201788,35,0.1477078927160989
QNG1,0.06721924706058978,0.7101334242064932,33,1.0294127161570925
ZNF684,0.06726055151343335,0.7010505678385905,35,0.4940912547879007
PHC3,0.06732597244714567,0.7007731899555009,35,0.8976799730443634
SPATA18,0.06732597244714567,0.7007731899555009,35,0.4643899791529185
CDC42P6,0.06742182071834621,0.7047917480564353,34,0.37623430344421477
