cancer_code,n_samples,Ensembl_Gene_ID,Symbol,n_gt25,pct_gt25,n_gt50,pct_gt50,n_p90,pct_p90,n_p95,pct_p95
ESCA,182,ENSG00000204379,XAGE1A/B,7,3.85,5,2.75,8,4.4,4,2.2
ESCA,182,ENSG00000007350,TKTL1,6,3.3,4,2.2,6,3.3,4,2.2
ESCA,182,ENSG00000124092,CTCFL,6,3.3,3,1.65,6,3.3,4,2.2
ESCA,182,ENSG00000124260,MAGEA10,6,3.3,1,0.55,8,4.4,1,0.55
ESCA,182,ENSG00000155495,MAGEC1,6,3.3,3,1.65,7,3.85,2,1.1
ESCA,182,ENSG00000205777,GAGE1,6,3.3,6,3.3,6,3.3,6,3.3
ESCA,182,ENSG00000169059,VCX3A,5,2.75,4,2.2,5,2.75,4,2.2
ESCA,182,ENSG00000184033,CTAG1A/B,5,2.75,3,1.65,5,2.75,3,1.65
ESCA,182,ENSG00000189064,GAGE2A,5,2.75,3,1.65,5,2.75,4,2.2
ESCA,182,ENSG00000198021,SPANXA1/2,5,2.75,4,2.2,5,2.75,4,2.2
ESCA,182,ENSG00000198759,EGFL6,5,2.75,1,0.55,8,4.4,0,0.0
ESCA,182,ENSG00000215113,CXorf49/CXorf49B,5,2.75,2,1.1,7,3.85,2,1.1
ESCA,182,ENSG00000224659,GAGE12J,5,2.75,3,1.65,5,2.75,3,1.65
ESCA,182,ENSG00000234068,PAGE2,5,2.75,3,1.65,5,2.75,3,1.65
ESCA,182,ENSG00000241476,SSX2/SSX2B,5,2.75,1,0.55,4,2.2,1,0.55
ESCA,182,ENSG00000187191,DAZ3,4,2.2,0,0.0,4,2.2,0,0.0
ESCA,182,ENSG00000198573,SPANXC,4,2.2,3,1.65,4,2.2,3,1.65
ESCA,182,ENSG00000268009,SSX4/SSX4B,4,2.2,3,1.65,5,2.75,4,2.2
ESCA,182,ENSG00000274274,GAGE13,4,2.2,4,2.2,4,2.2,3,1.65
ESCA,182,ENSG00000126752,SSX1,3,1.65,2,1.1,3,1.65,2,1.1
ESCA,182,ENSG00000158639,PAGE5,3,1.65,3,1.65,3,1.65,3,1.65
ESCA,182,ENSG00000176988,FMR1NB,3,1.65,0,0.0,3,1.65,0,0.0
ESCA,182,ENSG00000196406,SPANXD,3,1.65,3,1.65,3,1.65,3,1.65
ESCA,182,ENSG00000227234,SPANXB1,3,1.65,3,1.65,5,2.75,3,1.65
ESCA,182,ENSG00000233056,ERVH48-1,3,1.65,1,0.55,3,1.65,1,0.55
ESCA,182,ENSG00000141096,DPEP3,2,1.1,2,1.1,2,1.1,2,1.1
ESCA,182,ENSG00000143452,HORMAD1,2,1.1,1,0.55,3,1.65,1,0.55
ESCA,182,ENSG00000165584,SSX3,2,1.1,1,0.55,2,1.1,0,0.0
ESCA,182,ENSG00000168757,TSPY2,2,1.1,1,0.55,2,1.1,1,0.55
ESCA,182,ENSG00000176566,DCAF4L2,2,1.1,0,0.0,2,1.1,0,0.0
ESCA,182,ENSG00000181433,SAGE1,2,1.1,0,0.0,1,0.55,0,0.0
ESCA,182,ENSG00000182583,VCX,2,1.1,1,0.55,2,1.1,1,0.55
ESCA,182,ENSG00000189052,CGB5/8,2,1.1,0,0.0,2,1.1,0,0.0
ESCA,182,ENSG00000204941,PSG5,2,1.1,0,0.0,2,1.1,0,0.0
ESCA,182,ENSG00000205642,VCX3B,2,1.1,1,0.55,2,1.1,0,0.0
ESCA,182,ENSG00000216649,GAGE12C/D/E,2,1.1,2,1.1,2,1.1,2,1.1
ESCA,182,ENSG00000224902,GAGE12H,2,1.1,2,1.1,2,1.1,2,1.1
ESCA,182,ENSG00000233803,TSPY4,2,1.1,1,0.55,2,1.1,1,0.55
ESCA,182,ENSG00000238269,PAGE2B,2,1.1,2,1.1,2,1.1,2,1.1
ESCA,182,ENSG00000258992,TSPY1,2,1.1,2,1.1,2,1.1,2,1.1
ESCA,182,ENSG00000125207,PIWIL1,1,0.55,0,0.0,2,1.1,0,0.0
ESCA,182,ENSG00000136488,CSH1,1,0.55,1,0.55,1,0.55,1,0.55
ESCA,182,ENSG00000156009,MAGEA8,1,0.55,1,0.55,1,0.55,1,0.55
ESCA,182,ENSG00000156269,NAA11,1,0.55,0,0.0,0,0.0,0,0.0
ESCA,182,ENSG00000165583,SSX5,1,0.55,0,0.0,1,0.55,0,0.0
ESCA,182,ENSG00000169551,CT55,1,0.55,1,0.55,1,0.55,1,0.55
ESCA,182,ENSG00000178021,TSPYL6,1,0.55,0,0.0,1,0.55,0,0.0
ESCA,182,ENSG00000213218,CSH2,1,0.55,0,0.0,1,0.55,0,0.0
ESCA,182,ENSG00000236424,TSPY10,1,0.55,1,0.55,1,0.55,1,0.55
ESCA,182,ENSG00000268964,ERVV-2,1,0.55,0,0.0,0,0.0,0,0.0
ESCA,182,ENSG00000132446,FTHL17,0,0.0,0,0.0,1,0.55,0,0.0
ESCA,182,ENSG00000137948,BRDT,0,0.0,0,0.0,1,0.55,0,0.0
ESCA,182,ENSG00000170965,PLAC1,0,0.0,0,0.0,1,0.55,0,0.0
GBM,166,ENSG00000185686,PRAME,5,3.01,4,2.41,5,3.01,4,2.41
GBM,166,ENSG00000188120,DAZ1,5,3.01,2,1.2,6,3.61,3,1.81
GBM,166,ENSG00000007350,TKTL1,3,1.81,1,0.6,3,1.81,1,0.6
GBM,166,ENSG00000046774,MAGEC2,1,0.6,1,0.6,1,0.6,0,0.0
GBM,166,ENSG00000104901,DKKL1,1,0.6,0,0.0,1,0.6,0,0.0
GBM,166,ENSG00000123584,MAGEA9/MAGEA9B,1,0.6,1,0.6,1,0.6,1,0.6
GBM,166,ENSG00000141255,SPATA22,1,0.6,0,0.0,1,0.6,0,0.0
GBM,166,ENSG00000198021,SPANXA1/2,1,0.6,0,0.0,1,0.6,0,0.0
GBM,166,ENSG00000198573,SPANXC,1,0.6,0,0.0,1,0.6,0,0.0
GBM,166,ENSG00000204379,XAGE1A/B,1,0.6,1,0.6,1,0.6,1,0.6
GBM,166,ENSG00000227234,SPANXB1,1,0.6,1,0.6,1,0.6,1,0.6
GBM,166,ENSG00000159708,LRRC36,0,0.0,0,0.0,1,0.6,0,0.0
GBM,166,ENSG00000170965,PLAC1,0,0.0,0,0.0,1,0.6,0,0.0
GBM,166,ENSG00000187191,DAZ3,0,0.0,0,0.0,1,0.6,0,0.0
GBM,166,ENSG00000189064,GAGE2A,0,0.0,0,0.0,1,0.6,0,0.0
HEPB,20,ENSG00000185686,PRAME,2,10.0,0,0.0,2,10.0,1,5.0
HEPB,20,ENSG00000198759,EGFL6,1,5.0,0,0.0,1,5.0,1,5.0
HEPB,20,ENSG00000233056,ERVH48-1,1,5.0,1,5.0,1,5.0,1,5.0
HEPB,20,ENSG00000187772,LIN28B,0,0.0,0,0.0,2,10.0,0,0.0
HNSC,520,ENSG00000197172,MAGEA6,156,30.0,100,19.23,162,31.15,120,23.08
HNSC,520,ENSG00000221867,MAGEA3,148,28.46,106,20.38,162,31.15,123,23.65
HNSC,520,ENSG00000147381,MAGEA4,140,26.92,99,19.04,160,30.77,115,22.12
HNSC,520,ENSG00000185686,PRAME,77,14.81,24,4.62,105,20.19,32,6.15
HNSC,520,ENSG00000123584,MAGEA9/MAGEA9B,70,13.46,44,8.46,78,15.0,51,9.81
HNSC,520,ENSG00000198681,MAGEA1,41,7.88,16,3.08,49,9.42,19,3.65
HNSC,520,ENSG00000213401,MAGEA12,38,7.31,8,1.54,58,11.15,12,2.31
HNSC,520,ENSG00000269586,CT45A10,38,7.31,15,2.88,47,9.04,19,3.65
HNSC,520,ENSG00000099399,MAGEB2,28,5.38,12,2.31,36,6.92,14,2.69
HNSC,520,ENSG00000215113,CXorf49/CXorf49B,28,5.38,11,2.12,59,11.35,14,2.69
HNSC,520,ENSG00000183305,MAGEA2/MAGEA2B,24,4.62,5,0.96,49,9.42,8,1.54
HNSC,520,ENSG00000189064,GAGE2A,24,4.62,18,3.46,29,5.58,19,3.65
HNSC,520,ENSG00000205777,GAGE1,22,4.23,16,3.08,23,4.42,16,3.08
HNSC,520,ENSG00000124260,MAGEA10,20,3.85,2,0.38,30,5.77,3,0.58
HNSC,520,ENSG00000234068,PAGE2,19,3.65,16,3.08,24,4.62,16,3.08
HNSC,520,ENSG00000274274,GAGE13,19,3.65,12,2.31,20,3.85,15,2.88
HNSC,520,ENSG00000184033,CTAG1A/B,17,3.27,12,2.31,18,3.46,13,2.5
HNSC,520,ENSG00000198759,EGFL6,16,3.08,3,0.58,32,6.15,5,0.96
HNSC,520,ENSG00000204379,XAGE1A/B,16,3.08,15,2.88,18,3.46,15,2.88
HNSC,520,ENSG00000006047,YBX2,15,2.88,1,0.19,25,4.81,2,0.38
HNSC,520,ENSG00000198021,SPANXA1/2,15,2.88,9,1.73,17,3.27,12,2.31
HNSC,520,ENSG00000046774,MAGEC2,13,2.5,9,1.73,13,2.5,10,1.92
HNSC,520,ENSG00000227234,SPANXB1,13,2.5,7,1.35,17,3.27,9,1.73
HNSC,520,ENSG00000224659,GAGE12J,12,2.31,9,1.73,13,2.5,9,1.73
HNSC,520,ENSG00000189052,CGB5/8,10,1.92,4,0.77,16,3.08,4,0.77
HNSC,520,ENSG00000117148,ACTL8,9,1.73,3,0.58,10,1.92,5,0.96
HNSC,520,ENSG00000170516,COX7B2,9,1.73,5,0.96,13,2.5,7,1.35
HNSC,520,ENSG00000179046,TRIML2,9,1.73,2,0.38,17,3.27,4,0.77
HNSC,520,ENSG00000007350,TKTL1,7,1.35,7,1.35,7,1.35,7,1.35
HNSC,520,ENSG00000132446,FTHL17,7,1.35,0,0.0,10,1.92,3,0.58
HNSC,520,ENSG00000216649,GAGE12C/D/E,7,1.35,2,0.38,10,1.92,3,0.58
HNSC,520,ENSG00000170965,PLAC1,6,1.15,0,0.0,14,2.69,1,0.19
HNSC,520,ENSG00000124092,CTCFL,5,0.96,0,0.0,7,1.35,1,0.19
HNSC,520,ENSG00000204019,CT83,5,0.96,0,0.0,6,1.15,2,0.38
HNSC,520,ENSG00000224902,GAGE12H,5,0.96,3,0.58,5,0.96,3,0.58
HNSC,520,ENSG00000155495,MAGEC1,4,0.77,1,0.19,11,2.12,2,0.38
HNSC,520,ENSG00000168757,TSPY2,4,0.77,3,0.58,5,0.96,3,0.58
HNSC,520,ENSG00000198573,SPANXC,4,0.77,2,0.38,9,1.73,2,0.38
HNSC,520,ENSG00000233056,ERVH48-1,4,0.77,2,0.38,6,1.15,3,0.58
HNSC,520,ENSG00000233803,TSPY4,4,0.77,4,0.77,4,0.77,4,0.77
HNSC,520,ENSG00000236424,TSPY10,4,0.77,4,0.77,4,0.77,4,0.77
HNSC,520,ENSG00000238269,PAGE2B,4,0.77,2,0.38,5,0.96,3,0.58
HNSC,520,ENSG00000258992,TSPY1,4,0.77,4,0.77,4,0.77,4,0.77
HNSC,520,ENSG00000171402,XAGE3,3,0.58,1,0.19,4,0.77,2,0.38
HNSC,520,ENSG00000196406,SPANXD,3,0.58,0,0.0,7,1.35,0,0.0
HNSC,520,ENSG00000204941,PSG5,3,0.58,2,0.38,3,0.58,2,0.38
HNSC,520,ENSG00000068985,PAGE1,2,0.38,2,0.38,2,0.38,2,0.38
HNSC,520,ENSG00000126467,TSKS,2,0.38,0,0.0,8,1.54,1,0.19
HNSC,520,ENSG00000137948,BRDT,2,0.38,0,0.0,2,0.38,0,0.0
HNSC,520,ENSG00000143452,HORMAD1,2,0.38,1,0.19,5,0.96,1,0.19
HNSC,520,ENSG00000155622,XAGE2,2,0.38,1,0.19,3,0.58,1,0.19
HNSC,520,ENSG00000158639,PAGE5,2,0.38,2,0.38,3,0.58,2,0.38
HNSC,520,ENSG00000162039,MEIOB,2,0.38,0,0.0,4,0.77,0,0.0
HNSC,520,ENSG00000169059,VCX3A,2,0.38,1,0.19,2,0.38,1,0.19
HNSC,520,ENSG00000176566,DCAF4L2,2,0.38,0,0.0,2,0.38,0,0.0
HNSC,520,ENSG00000188120,DAZ1,2,0.38,1,0.19,3,0.58,2,0.38
HNSC,520,ENSG00000228927,TSPY3,2,0.38,1,0.19,3,0.58,1,0.19
HNSC,520,ENSG00000006659,LGALS14,1,0.19,0,0.0,1,0.19,1,0.19
HNSC,520,ENSG00000126752,SSX1,1,0.19,0,0.0,1,0.19,0,0.0
HNSC,520,ENSG00000129862,VCY/VCY1B,1,0.19,1,0.19,1,0.19,1,0.19
HNSC,520,ENSG00000156009,MAGEA8,1,0.19,0,0.0,2,0.38,0,0.0
HNSC,520,ENSG00000156269,NAA11,1,0.19,0,0.0,1,0.19,0,0.0
HNSC,520,ENSG00000171405,XAGE5,1,0.19,0,0.0,1,0.19,0,0.0
HNSC,520,ENSG00000214107,MAGEB1,1,0.19,0,0.0,2,0.38,0,0.0
HNSC,520,ENSG00000234414,RBMY1A1,1,0.19,0,0.0,1,0.19,0,0.0
HNSC,520,ENSG00000268009,SSX4/SSX4B,1,0.19,0,0.0,1,0.19,0,0.0
HNSC,520,ENSG00000141096,DPEP3,0,0.0,0,0.0,2,0.38,0,0.0
HNSC,520,ENSG00000147378,FATE1,0,0.0,0,0.0,1,0.19,0,0.0
HNSC,520,ENSG00000161860,SYCE2,0,0.0,0,0.0,3,0.58,0,0.0
HNSC,520,ENSG00000166049,PASD1,0,0.0,0,0.0,1,0.19,0,0.0
HNSC,520,ENSG00000176988,FMR1NB,0,0.0,0,0.0,1,0.19,0,0.0
HNSC,520,ENSG00000177294,FBXO39,0,0.0,0,0.0,1,0.19,0,0.0
HNSC,520,ENSG00000182583,VCX,0,0.0,0,0.0,1,0.19,0,0.0
HNSC,520,ENSG00000187191,DAZ3,0,0.0,0,0.0,1,0.19,0,0.0
HNSC,520,ENSG00000258713,C20orf141,0,0.0,0,0.0,1,0.19,0,0.0
HNSC_HPVneg,415,ENSG00000197172,MAGEA6,142,34.22,93,22.41,148,35.66,110,26.51
HNSC_HPVneg,415,ENSG00000221867,MAGEA3,137,33.01,98,23.61,149,35.9,115,27.71
HNSC_HPVneg,415,ENSG00000147381,MAGEA4,129,31.08,90,21.69,147,35.42,105,25.3
HNSC_HPVneg,415,ENSG00000123584,MAGEA9/MAGEA9B,64,15.42,42,10.12,72,17.35,48,11.57
HNSC_HPVneg,415,ENSG00000185686,PRAME,63,15.18,17,4.1,91,21.93,25,6.02
HNSC_HPVneg,415,ENSG00000213401,MAGEA12,36,8.67,7,1.69,51,12.29,11,2.65
HNSC_HPVneg,415,ENSG00000198681,MAGEA1,34,8.19,12,2.89,40,9.64,14,3.37
HNSC_HPVneg,415,ENSG00000269586,CT45A10,30,7.23,8,1.93,39,9.4,12,2.89
HNSC_HPVneg,415,ENSG00000099399,MAGEB2,27,6.51,11,2.65,35,8.43,13,3.13
HNSC_HPVneg,415,ENSG00000215113,CXorf49/CXorf49B,26,6.27,11,2.65,54,13.01,14,3.37
HNSC_HPVneg,415,ENSG00000183305,MAGEA2/MAGEA2B,22,5.3,4,0.96,45,10.84,7,1.69
HNSC_HPVneg,415,ENSG00000189064,GAGE2A,19,4.58,15,3.61,23,5.54,15,3.61
HNSC_HPVneg,415,ENSG00000124260,MAGEA10,18,4.34,2,0.48,28,6.75,3,0.72
HNSC_HPVneg,415,ENSG00000205777,GAGE1,18,4.34,12,2.89,19,4.58,12,2.89
HNSC_HPVneg,415,ENSG00000234068,PAGE2,18,4.34,15,3.61,23,5.54,15,3.61
HNSC_HPVneg,415,ENSG00000184033,CTAG1A/B,15,3.61,10,2.41,16,3.86,11,2.65
HNSC_HPVneg,415,ENSG00000198021,SPANXA1/2,14,3.37,8,1.93,16,3.86,11,2.65
HNSC_HPVneg,415,ENSG00000198759,EGFL6,14,3.37,2,0.48,28,6.75,4,0.96
HNSC_HPVneg,415,ENSG00000204379,XAGE1A/B,14,3.37,13,3.13,16,3.86,13,3.13
HNSC_HPVneg,415,ENSG00000274274,GAGE13,14,3.37,9,2.17,15,3.61,11,2.65
HNSC_HPVneg,415,ENSG00000046774,MAGEC2,13,3.13,9,2.17,13,3.13,10,2.41
HNSC_HPVneg,415,ENSG00000227234,SPANXB1,13,3.13,7,1.69,17,4.1,9,2.17
HNSC_HPVneg,415,ENSG00000179046,TRIML2,9,2.17,2,0.48,17,4.1,4,0.96
HNSC_HPVneg,415,ENSG00000189052,CGB5/8,9,2.17,4,0.96,14,3.37,4,0.96
HNSC_HPVneg,415,ENSG00000170516,COX7B2,8,1.93,5,1.2,11,2.65,6,1.45
HNSC_HPVneg,415,ENSG00000224659,GAGE12J,7,1.69,5,1.2,8,1.93,5,1.2
HNSC_HPVneg,415,ENSG00000007350,TKTL1,6,1.45,6,1.45,6,1.45,6,1.45
HNSC_HPVneg,415,ENSG00000132446,FTHL17,6,1.45,0,0.0,9,2.17,2,0.48
HNSC_HPVneg,415,ENSG00000117148,ACTL8,5,1.2,2,0.48,6,1.45,3,0.72
HNSC_HPVneg,415,ENSG00000216649,GAGE12C/D/E,5,1.2,1,0.24,8,1.93,1,0.24
HNSC_HPVneg,415,ENSG00000155495,MAGEC1,4,0.96,1,0.24,9,2.17,2,0.48
HNSC_HPVneg,415,ENSG00000168757,TSPY2,4,0.96,3,0.72,5,1.2,3,0.72
HNSC_HPVneg,415,ENSG00000170965,PLAC1,4,0.96,0,0.0,12,2.89,0,0.0
HNSC_HPVneg,415,ENSG00000198573,SPANXC,4,0.96,2,0.48,8,1.93,2,0.48
HNSC_HPVneg,415,ENSG00000224902,GAGE12H,4,0.96,3,0.72,4,0.96,3,0.72
HNSC_HPVneg,415,ENSG00000233803,TSPY4,4,0.96,4,0.96,4,0.96,4,0.96
HNSC_HPVneg,415,ENSG00000236424,TSPY10,4,0.96,4,0.96,4,0.96,4,0.96
HNSC_HPVneg,415,ENSG00000258992,TSPY1,4,0.96,4,0.96,4,0.96,4,0.96
HNSC_HPVneg,415,ENSG00000124092,CTCFL,3,0.72,0,0.0,4,0.96,0,0.0
HNSC_HPVneg,415,ENSG00000171402,XAGE3,3,0.72,1,0.24,4,0.96,2,0.48
HNSC_HPVneg,415,ENSG00000196406,SPANXD,3,0.72,0,0.0,7,1.69,0,0.0
HNSC_HPVneg,415,ENSG00000204941,PSG5,3,0.72,2,0.48,3,0.72,2,0.48
HNSC_HPVneg,415,ENSG00000238269,PAGE2B,3,0.72,2,0.48,4,0.96,2,0.48
HNSC_HPVneg,415,ENSG00000126467,TSKS,2,0.48,0,0.0,7,1.69,1,0.24
HNSC_HPVneg,415,ENSG00000137948,BRDT,2,0.48,0,0.0,2,0.48,0,0.0
HNSC_HPVneg,415,ENSG00000143452,HORMAD1,2,0.48,1,0.24,4,0.96,1,0.24
HNSC_HPVneg,415,ENSG00000155622,XAGE2,2,0.48,1,0.24,3,0.72,1,0.24
HNSC_HPVneg,415,ENSG00000158639,PAGE5,2,0.48,2,0.48,3,0.72,2,0.48
HNSC_HPVneg,415,ENSG00000169059,VCX3A,2,0.48,1,0.24,2,0.48,1,0.24
HNSC_HPVneg,415,ENSG00000204019,CT83,2,0.48,0,0.0,3,0.72,0,0.0
HNSC_HPVneg,415,ENSG00000228927,TSPY3,2,0.48,1,0.24,3,0.72,1,0.24
HNSC_HPVneg,415,ENSG00000233056,ERVH48-1,2,0.48,1,0.24,3,0.72,2,0.48
HNSC_HPVneg,415,ENSG00000006047,YBX2,1,0.24,0,0.0,3,0.72,1,0.24
HNSC_HPVneg,415,ENSG00000006659,LGALS14,1,0.24,0,0.0,1,0.24,1,0.24
HNSC_HPVneg,415,ENSG00000068985,PAGE1,1,0.24,1,0.24,1,0.24,1,0.24
HNSC_HPVneg,415,ENSG00000126752,SSX1,1,0.24,0,0.0,1,0.24,0,0.0
HNSC_HPVneg,415,ENSG00000129862,VCY/VCY1B,1,0.24,1,0.24,1,0.24,1,0.24
HNSC_HPVneg,415,ENSG00000156009,MAGEA8,1,0.24,0,0.0,2,0.48,0,0.0
HNSC_HPVneg,415,ENSG00000156269,NAA11,1,0.24,0,0.0,1,0.24,0,0.0
HNSC_HPVneg,415,ENSG00000162039,MEIOB,1,0.24,0,0.0,2,0.48,0,0.0
HNSC_HPVneg,415,ENSG00000171405,XAGE5,1,0.24,0,0.0,1,0.24,0,0.0
HNSC_HPVneg,415,ENSG00000176566,DCAF4L2,1,0.24,0,0.0,1,0.24,0,0.0
HNSC_HPVneg,415,ENSG00000188120,DAZ1,1,0.24,1,0.24,1,0.24,1,0.24
HNSC_HPVneg,415,ENSG00000214107,MAGEB1,1,0.24,0,0.0,1,0.24,0,0.0
HNSC_HPVneg,415,ENSG00000234414,RBMY1A1,1,0.24,0,0.0,1,0.24,0,0.0
HNSC_HPVneg,415,ENSG00000141096,DPEP3,0,0.0,0,0.0,2,0.48,0,0.0
HNSC_HPVneg,415,ENSG00000166049,PASD1,0,0.0,0,0.0,1,0.24,0,0.0
HNSC_HPVneg,415,ENSG00000176988,FMR1NB,0,0.0,0,0.0,1,0.24,0,0.0
HNSC_HPVneg,415,ENSG00000177294,FBXO39,0,0.0,0,0.0,1,0.24,0,0.0
HNSC_HPVneg,415,ENSG00000182583,VCX,0,0.0,0,0.0,1,0.24,0,0.0
HNSC_HPVneg,415,ENSG00000258713,C20orf141,0,0.0,0,0.0,1,0.24,0,0.0
HNSC_HPVpos,72,ENSG00000006047,YBX2,13,18.06,1,1.39,21,29.17,1,1.39
HNSC_HPVpos,72,ENSG00000185686,PRAME,8,11.11,6,8.33,8,11.11,6,8.33
HNSC_HPVpos,72,ENSG00000269586,CT45A10,5,6.94,5,6.94,5,6.94,5,6.94
HNSC_HPVpos,72,ENSG00000123584,MAGEA9/MAGEA9B,4,5.56,1,1.39,4,5.56,2,2.78
HNSC_HPVpos,72,ENSG00000147381,MAGEA4,4,5.56,4,5.56,4,5.56,4,5.56
HNSC_HPVpos,72,ENSG00000197172,MAGEA6,4,5.56,2,2.78,4,5.56,2,2.78
HNSC_HPVpos,72,ENSG00000117148,ACTL8,3,4.17,0,0.0,3,4.17,1,1.39
HNSC_HPVpos,72,ENSG00000189064,GAGE2A,3,4.17,2,2.78,3,4.17,2,2.78
HNSC_HPVpos,72,ENSG00000198681,MAGEA1,3,4.17,1,1.39,5,6.94,1,1.39
HNSC_HPVpos,72,ENSG00000221867,MAGEA3,3,4.17,1,1.39,4,5.56,1,1.39
HNSC_HPVpos,72,ENSG00000224659,GAGE12J,3,4.17,3,4.17,3,4.17,3,4.17
HNSC_HPVpos,72,ENSG00000274274,GAGE13,3,4.17,3,4.17,3,4.17,3,4.17
HNSC_HPVpos,72,ENSG00000124092,CTCFL,2,2.78,0,0.0,3,4.17,1,1.39
HNSC_HPVpos,72,ENSG00000184033,CTAG1A/B,2,2.78,2,2.78,2,2.78,2,2.78
HNSC_HPVpos,72,ENSG00000205777,GAGE1,2,2.78,2,2.78,2,2.78,2,2.78
HNSC_HPVpos,72,ENSG00000215113,CXorf49/CXorf49B,2,2.78,0,0.0,3,4.17,0,0.0
HNSC_HPVpos,72,ENSG00000216649,GAGE12C/D/E,2,2.78,1,1.39,2,2.78,2,2.78
HNSC_HPVpos,72,ENSG00000099399,MAGEB2,1,1.39,1,1.39,1,1.39,1,1.39
HNSC_HPVpos,72,ENSG00000124260,MAGEA10,1,1.39,0,0.0,1,1.39,0,0.0
HNSC_HPVpos,72,ENSG00000132446,FTHL17,1,1.39,0,0.0,1,1.39,1,1.39
HNSC_HPVpos,72,ENSG00000162039,MEIOB,1,1.39,0,0.0,2,2.78,0,0.0
HNSC_HPVpos,72,ENSG00000170516,COX7B2,1,1.39,0,0.0,1,1.39,1,1.39
HNSC_HPVpos,72,ENSG00000170965,PLAC1,1,1.39,0,0.0,1,1.39,1,1.39
HNSC_HPVpos,72,ENSG00000176566,DCAF4L2,1,1.39,0,0.0,1,1.39,0,0.0
HNSC_HPVpos,72,ENSG00000188120,DAZ1,1,1.39,0,0.0,2,2.78,1,1.39
HNSC_HPVpos,72,ENSG00000198021,SPANXA1/2,1,1.39,1,1.39,1,1.39,1,1.39
HNSC_HPVpos,72,ENSG00000198759,EGFL6,1,1.39,0,0.0,3,4.17,1,1.39
HNSC_HPVpos,72,ENSG00000204019,CT83,1,1.39,0,0.0,1,1.39,0,0.0
HNSC_HPVpos,72,ENSG00000204379,XAGE1A/B,1,1.39,1,1.39,1,1.39,1,1.39
HNSC_HPVpos,72,ENSG00000224902,GAGE12H,1,1.39,0,0.0,1,1.39,0,0.0
HNSC_HPVpos,72,ENSG00000233056,ERVH48-1,1,1.39,0,0.0,1,1.39,0,0.0
HNSC_HPVpos,72,ENSG00000268009,SSX4/SSX4B,1,1.39,0,0.0,1,1.39,0,0.0
HNSC_HPVpos,72,ENSG00000126467,TSKS,0,0.0,0,0.0,1,1.39,0,0.0
HNSC_HPVpos,72,ENSG00000147378,FATE1,0,0.0,0,0.0,1,1.39,0,0.0
HNSC_HPVpos,72,ENSG00000155495,MAGEC1,0,0.0,0,0.0,1,1.39,0,0.0
HNSC_HPVpos,72,ENSG00000161860,SYCE2,0,0.0,0,0.0,3,4.17,0,0.0
HNSC_HPVpos,72,ENSG00000183305,MAGEA2/MAGEA2B,0,0.0,0,0.0,1,1.39,0,0.0
HNSC_HPVpos,72,ENSG00000187191,DAZ3,0,0.0,0,0.0,1,1.39,0,0.0
HNSC_HPVpos,72,ENSG00000198573,SPANXC,0,0.0,0,0.0,1,1.39,0,0.0
HNSC_HPVpos,72,ENSG00000213401,MAGEA12,0,0.0,0,0.0,1,1.39,0,0.0
KICH,66,ENSG00000204941,PSG5,15,22.73,4,6.06,22,33.33,11,16.67
KICH,66,ENSG00000183668,PSG9,6,9.09,2,3.03,9,13.64,5,7.58
KICH,66,ENSG00000006047,YBX2,4,6.06,1,1.52,16,24.24,6,9.09
KICH,66,ENSG00000068985,PAGE1,1,1.52,1,1.52,1,1.52,1,1.52
KICH,66,ENSG00000104755,ADAM2,1,1.52,1,1.52,7,10.61,1,1.52
KICH,66,ENSG00000158639,PAGE5,1,1.52,1,1.52,1,1.52,1,1.52
KICH,66,ENSG00000169059,VCX3A,1,1.52,1,1.52,1,1.52,1,1.52
KICH,66,ENSG00000182583,VCX,1,1.52,1,1.52,1,1.52,1,1.52
KICH,66,ENSG00000189064,GAGE2A,1,1.52,1,1.52,1,1.52,1,1.52
KICH,66,ENSG00000204379,XAGE1A/B,1,1.52,1,1.52,1,1.52,1,1.52
KICH,66,ENSG00000205642,VCX3B,1,1.52,1,1.52,1,1.52,1,1.52
KICH,66,ENSG00000205777,GAGE1,1,1.52,0,0.0,1,1.52,1,1.52
KICH,66,ENSG00000216649,GAGE12C/D/E,1,1.52,1,1.52,1,1.52,1,1.52
KICH,66,ENSG00000224659,GAGE12J,1,1.52,0,0.0,1,1.52,0,0.0
KICH,66,ENSG00000234068,PAGE2,1,1.52,1,1.52,1,1.52,1,1.52
KICH,66,ENSG00000238269,PAGE2B,1,1.52,1,1.52,1,1.52,1,1.52
KICH,66,ENSG00000010318,PHF7,0,0.0,0,0.0,14,21.21,0,0.0
KICH,66,ENSG00000046774,MAGEC2,0,0.0,0,0.0,1,1.52,0,0.0
KICH,66,ENSG00000126752,SSX1,0,0.0,0,0.0,1,1.52,0,0.0
KICH,66,ENSG00000170516,COX7B2,0,0.0,0,0.0,1,1.52,0,0.0
KICH,66,ENSG00000198759,EGFL6,0,0.0,0,0.0,2,3.03,0,0.0
KICH,66,ENSG00000213401,MAGEA12,0,0.0,0,0.0,1,1.52,0,0.0
KICH,66,ENSG00000221867,MAGEA3,0,0.0,0,0.0,1,1.52,0,0.0
KICH,66,ENSG00000224902,GAGE12H,0,0.0,0,0.0,1,1.52,0,0.0
KICH,66,ENSG00000274274,GAGE13,0,0.0,0,0.0,1,1.52,0,0.0
KIRC,531,ENSG00000185686,PRAME,46,8.66,11,2.07,71,13.37,22,4.14
