Ensembl_Gene_ID,Symbol,qc_group,qc_label,ensembl_releases,biotypes
ENSG00000282600,IGHV3-69-1,immune_receptor,immune receptor segment,93;97;103;105;107;108;109;110;111;112;114,IG_V_pseudogene
ENSG00000211938,IGHV3-7,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_gene
ENSG00000282211,IGHV3-7,immune_receptor,immune receptor segment,81,IG_V_gene
ENSG00000254056,IGHV3-71,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_pseudogene
ENSG00000282679,IGHV3-71,immune_receptor,immune receptor segment,81,IG_V_pseudogene
ENSG00000225698,IGHV3-72,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_gene
ENSG00000278042,IGHV3-72,immune_receptor,immune receptor segment,81,IG_V_gene
ENSG00000211976,IGHV3-73,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_gene
ENSG00000273539,IGHV3-73,immune_receptor,immune receptor segment,81,IG_V_gene
ENSG00000224650,IGHV3-74,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_gene
ENSG00000282305,IGHV3-74,immune_receptor,immune receptor segment,81,IG_V_gene
ENSG00000254176,IGHV3-75,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_pseudogene
ENSG00000276060,IGHV3-75,immune_receptor,immune receptor segment,81,IG_V_pseudogene
ENSG00000253247,IGHV3-76,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_pseudogene
ENSG00000281966,IGHV3-76,immune_receptor,immune receptor segment,81,IG_V_pseudogene
ENSG00000275747,IGHV3-79,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_pseudogene
ENSG00000259490,IGHV3OR15-7,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_gene
ENSG00000233732,IGHV3OR16-10,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_gene
ENSG00000270318,IGHV3OR16-11,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_pseudogene
ENSG00000270467,IGHV3OR16-12,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_gene
ENSG00000271178,IGHV3OR16-13,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_gene
ENSG00000261834,IGHV3OR16-15,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_pseudogene
ENSG00000259842,IGHV3OR16-16,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,unprocessed_pseudogene
ENSG00000259680,IGHV3OR16-17,immune_receptor,immune receptor segment,103;105;107;108;109;110;111;112;114,IG_V_gene;protein_coding
ENSG00000270864,IGHV3OR16-6,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_pseudogene
ENSG00000271620,IGHV3OR16-7,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_pseudogene
ENSG00000271130,IGHV3OR16-8,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_gene
ENSG00000270472,IGHV3OR16-9,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_gene
ENSG00000211952,IGHV4-28,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_gene
ENSG00000282726,IGHV4-28,immune_receptor,immune receptor segment,81,IG_V_gene
ENSG00000231475,IGHV4-31,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_gene
ENSG00000282404,IGHV4-31,immune_receptor,immune receptor segment,81,IG_V_gene
ENSG00000211956,IGHV4-34,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_gene
ENSG00000276491,IGHV4-34,immune_receptor,immune receptor segment,81,IG_V_gene
ENSG00000211959,IGHV4-39,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_gene
ENSG00000282579,IGHV4-39,immune_receptor,immune receptor segment,81,IG_V_gene
ENSG00000276775,IGHV4-4,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_gene
ENSG00000282223,IGHV4-4,immune_receptor,immune receptor segment,81,IG_V_gene
ENSG00000254395,IGHV4-55,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_pseudogene
ENSG00000282616,IGHV4-55,immune_receptor,immune receptor segment,81,IG_V_pseudogene
ENSG00000224373,IGHV4-59,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_gene
ENSG00000282691,IGHV4-59,immune_receptor,immune receptor segment,81,IG_V_gene
ENSG00000211970,IGHV4-61,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_gene
ENSG00000282451,IGHV4-61,immune_receptor,immune receptor segment,81,IG_V_gene
ENSG00000283906,IGHV4-80,immune_receptor,immune receptor segment,93;97;103;105;107;108;109;110;111;112;114,IG_V_pseudogene
ENSG00000259261,IGHV4OR15-8,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_gene
ENSG00000282651,IGHV5-10-1,immune_receptor,immune receptor segment,93;97;103;105;107;108;109;110;111;112;114,IG_V_gene
ENSG00000211966,IGHV5-51,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_gene
ENSG00000277574,IGHV5-51,immune_receptor,immune receptor segment,81,IG_V_gene
ENSG00000211978,IGHV5-78,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_pseudogene
ENSG00000276708,IGHV5-78,immune_receptor,immune receptor segment,81,IG_V_pseudogene
ENSG00000211933,IGHV6-1,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_gene
ENSG00000282745,IGHV6-1,immune_receptor,immune receptor segment,81,IG_V_gene
ENSG00000254326,IGHV7-27,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_pseudogene
ENSG00000282267,IGHV7-27,immune_receptor,immune receptor segment,81,IG_V_pseudogene
ENSG00000253325,IGHV7-34-1,immune_receptor,immune receptor segment,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,IG_V_pseudogene
ENSG00000282123,IGHV7-34-1,immune_receptor,immune receptor segment,81,IG_V_pseudogene
ENSG00000282122,IGHV7-4-1,immune_receptor,immune receptor segment,93;97;103;105;107;108;109;110;111;112;114,IG_V_gene
