alt_haplotype_id,primary_contig_id,symbol,source
ENSG00000284086,ENSG00000242019,KIR3DL3,ensembl_rest_lookup
ENSG00000283966,ENSG00000242019,KIR3DL3,ensembl_rest_lookup
ENSG00000277028,ENSG00000242019,KIR3DL3,ensembl_rest_lookup
ENSG00000275433,ENSG00000242019,KIR3DL3,ensembl_rest_lookup
ENSG00000283875,ENSG00000242019,KIR3DL3,ensembl_rest_lookup
ENSG00000284127,ENSG00000242019,KIR3DL3,ensembl_rest_lookup
ENSG00000278723,ENSG00000242019,KIR3DL3,ensembl_rest_lookup
ENSG00000274639,ENSG00000242019,KIR3DL3,ensembl_rest_lookup
ENSG00000278729,ENSG00000242019,KIR3DL3,ensembl_rest_lookup
ENSG00000276086,ENSG00000242019,KIR3DL3,ensembl_rest_lookup
ENSG00000274556,ENSG00000242019,KIR3DL3,ensembl_rest_lookup
ENSG00000277596,ENSG00000242019,KIR3DL3,ensembl_rest_lookup
ENSG00000276572,ENSG00000242019,KIR3DL3,ensembl_rest_lookup
ENSG00000276433,ENSG00000242019,KIR3DL3,ensembl_rest_lookup
ENSG00000284104,ENSG00000242019,KIR3DL3,ensembl_rest_lookup
ENSG00000231225,ENSG00000204520,MICA,ensembl_rest_lookup
ENSG00000233051,ENSG00000204520,MICA,ensembl_rest_lookup
ENSG00000235233,ENSG00000204520,MICA,ensembl_rest_lookup
ENSG00000183214,ENSG00000204520,MICA,ensembl_rest_lookup
ENSG00000231179,ENSG00000204516,MICB,ensembl_rest_lookup
ENSG00000231372,ENSG00000204516,MICB,ensembl_rest_lookup
ENSG00000227772,ENSG00000204516,MICB,ensembl_rest_lookup
ENSG00000224378,ENSG00000204516,MICB,ensembl_rest_lookup
ENSG00000238289,ENSG00000204516,MICB,ensembl_rest_lookup
ENSG00000206449,ENSG00000204516,MICB,ensembl_rest_lookup
ENSG00000234218,ENSG00000204516,MICB,ensembl_rest_lookup
ENSG00000234623,ENSG00000204655,MOG,ensembl_rest_lookup
ENSG00000232641,ENSG00000204655,MOG,ensembl_rest_lookup
ENSG00000234096,ENSG00000204655,MOG,ensembl_rest_lookup
ENSG00000237834,ENSG00000204655,MOG,ensembl_rest_lookup
ENSG00000230885,ENSG00000204655,MOG,ensembl_rest_lookup
ENSG00000236561,ENSG00000204655,MOG,ensembl_rest_lookup
ENSG00000137345,ENSG00000204655,MOG,ensembl_rest_lookup
ENSG00000204689,ENSG00000206474,OR10C1,ensembl_rest_lookup
ENSG00000235441,ENSG00000206474,OR10C1,ensembl_rest_lookup
ENSG00000230505,ENSG00000206474,OR10C1,ensembl_rest_lookup
ENSG00000232397,ENSG00000206474,OR10C1,ensembl_rest_lookup
ENSG00000224234,ENSG00000206474,OR10C1,ensembl_rest_lookup
ENSG00000220550,ENSG00000206474,OR10C1,ensembl_rest_lookup
ENSG00000229412,ENSG00000206474,OR10C1,ensembl_rest_lookup
ENSG00000235966,ENSG00000280236,OR12D2,ensembl_rest_lookup
ENSG00000225247,ENSG00000280236,OR12D2,ensembl_rest_lookup
ENSG00000233481,ENSG00000280236,OR12D2,ensembl_rest_lookup
ENSG00000227446,ENSG00000280236,OR12D2,ensembl_rest_lookup
ENSG00000204690,ENSG00000280236,OR12D2,ensembl_rest_lookup
ENSG00000224487,ENSG00000112462,OR12D3,ensembl_rest_lookup
ENSG00000204692,ENSG00000112462,OR12D3,ensembl_rest_lookup
ENSG00000242022,ENSG00000112462,OR12D3,ensembl_rest_lookup
ENSG00000250364,ENSG00000112462,OR12D3,ensembl_rest_lookup
ENSG00000229181,ENSG00000112462,OR12D3,ensembl_rest_lookup
ENSG00000251394,ENSG00000112462,OR12D3,ensembl_rest_lookup
ENSG00000225291,ENSG00000204695,OR14J1,ensembl_rest_lookup
ENSG00000234100,ENSG00000204695,OR14J1,ensembl_rest_lookup
ENSG00000237777,ENSG00000204695,OR14J1,ensembl_rest_lookup
ENSG00000236927,ENSG00000204695,OR14J1,ensembl_rest_lookup
ENSG00000234195,ENSG00000204695,OR14J1,ensembl_rest_lookup
ENSG00000112459,ENSG00000204695,OR14J1,ensembl_rest_lookup
ENSG00000229680,ENSG00000204657,OR2H2,ensembl_rest_lookup
ENSG00000227044,ENSG00000204657,OR2H2,ensembl_rest_lookup
ENSG00000224319,ENSG00000204657,OR2H2,ensembl_rest_lookup
ENSG00000206467,ENSG00000204657,OR2H2,ensembl_rest_lookup
ENSG00000206512,ENSG00000204657,OR2H2,ensembl_rest_lookup
ENSG00000229185,ENSG00000204657,OR2H2,ensembl_rest_lookup
ENSG00000232945,ENSG00000204700,OR2J2,ensembl_rest_lookup
ENSG00000196231,ENSG00000204700,OR2J2,ensembl_rest_lookup
ENSG00000226347,ENSG00000204700,OR2J2,ensembl_rest_lookup
ENSG00000234746,ENSG00000204700,OR2J2,ensembl_rest_lookup
ENSG00000231676,ENSG00000204700,OR2J2,ensembl_rest_lookup
ENSG00000225550,ENSG00000204700,OR2J2,ensembl_rest_lookup
ENSG00000226000,ENSG00000204700,OR2J2,ensembl_rest_lookup
ENSG00000243441,ENSG00000243729,OR5V1,ensembl_rest_lookup
ENSG00000112461,ENSG00000243729,OR5V1,ensembl_rest_lookup
ENSG00000230742,ENSG00000243729,OR5V1,ensembl_rest_lookup
ENSG00000233046,ENSG00000243729,OR5V1,ensembl_rest_lookup
ENSG00000240130,ENSG00000243729,OR5V1,ensembl_rest_lookup
ENSG00000227137,ENSG00000243729,OR5V1,ensembl_rest_lookup
ENSG00000242289,ENSG00000243729,OR5V1,ensembl_rest_lookup
ENSG00000227816,ENSG00000100003,TAP1,ensembl_rest_lookup
ENSG00000230705,ENSG00000100003,TAP1,ensembl_rest_lookup
ENSG00000206297,ENSG00000100003,TAP1,ensembl_rest_lookup
ENSG00000232367,ENSG00000100003,TAP1,ensembl_rest_lookup
ENSG00000226173,ENSG00000100003,TAP1,ensembl_rest_lookup
ENSG00000224212,ENSG00000100003,TAP1,ensembl_rest_lookup
ENSG00000224748,ENSG00000100003,TAP1,ensembl_rest_lookup
ENSG00000206235,ENSG00000204267,TAP2,ensembl_rest_lookup
ENSG00000228582,ENSG00000204267,TAP2,ensembl_rest_lookup
ENSG00000206299,ENSG00000204267,TAP2,ensembl_rest_lookup
ENSG00000232326,ENSG00000204267,TAP2,ensembl_rest_lookup
ENSG00000223481,ENSG00000204267,TAP2,ensembl_rest_lookup
ENSG00000237599,ENSG00000204267,TAP2,ensembl_rest_lookup
ENSG00000225967,ENSG00000204267,TAP2,ensembl_rest_lookup
ENSG00000229353,ENSG00000168477,TNXB,ensembl_rest_lookup
ENSG00000233323,ENSG00000168477,TNXB,ensembl_rest_lookup
ENSG00000236221,ENSG00000168477,TNXB,ensembl_rest_lookup
ENSG00000231608,ENSG00000168477,TNXB,ensembl_rest_lookup
ENSG00000206258,ENSG00000168477,TNXB,ensembl_rest_lookup
ENSG00000236236,ENSG00000168477,TNXB,ensembl_rest_lookup
ENSG00000229341,ENSG00000168477,TNXB,ensembl_rest_lookup
