Ensembl_Gene_ID,Symbol,qc_group,qc_label,ensembl_releases,biotypes
ENSG00000235539,MTND1P33,mt_like_pseudogene,mitochondrial pseudogene / NUMT-like,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000225514,MTND1P34,mt_like_pseudogene,mitochondrial pseudogene / NUMT-like,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,transcribed_processed_pseudogene
ENSG00000255055,MTND1P35,mt_like_pseudogene,mitochondrial pseudogene / NUMT-like,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000253245,MTND1P36,mt_like_pseudogene,mitochondrial pseudogene / NUMT-like,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000283456,MTND1P37,mt_like_pseudogene,mitochondrial pseudogene / NUMT-like,87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000230764,MTND1P4,mt_like_pseudogene,mitochondrial pseudogene / NUMT-like,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,unprocessed_pseudogene
ENSG00000253795,MTND1P5,mt_like_pseudogene,mitochondrial pseudogene / NUMT-like,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000254346,MTND1P6,mt_like_pseudogene,mitochondrial pseudogene / NUMT-like,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000253828,MTND1P7,mt_like_pseudogene,mitochondrial pseudogene / NUMT-like,77;78;79;80;81,processed_pseudogene;unprocessed_pseudogene
ENSG00000282321,MTND1P7,mt_like_pseudogene,mitochondrial pseudogene / NUMT-like,83;87;93;97;103;105;107;108;109;110;111;112;114,unprocessed_pseudogene
ENSG00000263177,MTND1P8,mt_like_pseudogene,mitochondrial pseudogene / NUMT-like,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000228995,MTND1P9,mt_like_pseudogene,mitochondrial pseudogene / NUMT-like,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
