gene,rho,p,n,med_log10tpm
LINC01230,-0.05677925884865406,0.7698647085347582,29,0.0
CLDN20,-0.05660173068612133,0.7664013239703472,30,0.02529889562755184
STAM2,-0.05659543425908298,0.7664265949205733,30,0.9718239220813122
EMG1,-0.05659543425908298,0.7664265949205733,30,1.4779315482322746
ZNF224,-0.05659543425908298,0.7664265949205733,30,0.9482611025143663
NRARP,-0.05659543425908298,0.7664265949205733,30,0.8272534115171215
TCP1,-0.05659543425908298,0.7664265949205733,30,2.115098428027769
CPSF3,-0.05659543425908298,0.7664265949205733,30,1.488694556114889
SLC39A9,-0.05659543425908298,0.7664265949205733,30,1.468188222888671
POU5F1,-0.05659543425908298,0.7664265949205733,30,0.41063563677715287
ANKRD27,-0.05659543425908298,0.7664265949205733,30,1.117860365400154
CCR6,-0.05659543425908298,0.7664265949205733,30,0.16628562471038477
PRKAB2,-0.05659543425908298,0.7664265949205733,30,0.8672759470691834
IFI44,-0.05659543425908298,0.7664265949205733,30,1.3760730726007275
MYH7,-0.05657586760627459,0.7665051279274344,30,0.004814721745562971
UCKL1-AS1,-0.05650144128943995,0.7709609781286335,29,0.08736466421866175
SNHG10,-0.05650144128943995,0.7709609781286335,29,0.835274273538453
DFFBP1,-0.05650144128943995,0.7709609781286335,29,0.0948940365968961
CD1A,-0.05649030995642424,0.7668485500017681,30,0.06243965103011501
LINC02901,-0.0564848860590506,0.7752681841706515,28,0.2646071775515819
FTLP12,-0.0563984575818843,0.7713674621664527,29,0.0
TBC1D9,-0.05637261758877162,0.7673210291852732,30,0.9198923501834498
SETD3,-0.05637261758877162,0.7673210291852732,30,1.4540406390993206
SPTLC3,-0.05637261758877162,0.7673210291852732,30,0.5397642092662223
VLDLR,-0.05637261758877162,0.7673210291852732,30,0.9380121929210467
MUC12,-0.05637261758877162,0.7673210291852732,30,0.31334051211298075
ADSL,-0.05637261758877162,0.7673210291852732,30,1.6909927074313895
CDA,-0.05637261758877162,0.7673210291852732,30,0.7171179821114071
RPAP2,-0.05637261758877162,0.7673210291852732,30,1.0221997502920348
IMP3,-0.05637261758877162,0.7673210291852732,30,1.7973320638677648
KLF17,-0.05634452595219424,0.7674338159116686,30,0.005807783671914216
LINC01163,-0.056308869142036214,0.7717211222938325,29,0.0
CSMD3,-0.05620559835724439,0.7679916727141818,30,0.0044954818137758505
PRPF31,-0.05614980091846028,0.7682157565332877,30,1.7088705903640773
HAUS7,-0.05614980091846028,0.7682157565332877,30,1.3636610929416115
OTUB2,-0.05614980091846028,0.7682157565332877,30,0.37351285047662336
PDZK1IP1,-0.05614980091846028,0.7682157565332877,30,1.8540608794954103
GLT1D1,-0.05614980091846028,0.7682157565332877,30,0.08708527207972618
SERPINA6,-0.05614599984969055,0.7682310223807741,30,0.016812854962885926
AMELX,-0.05605082004728452,0.7686133110706622,30,0.0
LINC00907,-0.05601487772888628,0.7728819994296467,29,0.015446102677359148
RPL34P34,-0.05601487772888628,0.7728819994296467,29,0.061932877756235
FBXL19-AS1,-0.05600797892009986,0.772909246364858,29,0.2256661354792775
SANBR,-0.05600797892009986,0.772909246364858,29,0.7372041463699843
ATP5PO,-0.05593648910702099,0.7773956084831977,28,2.379288197512345
SH3BP5,-0.055926984248148924,0.7691107758943063,30,1.1263580327033116
ZCCHC9,-0.055926984248148924,0.7691107758943063,30,1.2950959839475475
SOX7,-0.055926984248148924,0.7691107758943063,30,0.4119156822802095
MAP1A,-0.055926984248148924,0.7691107758943063,30,0.4456377838314499
FAM83F,-0.055926984248148924,0.7691107758943063,30,0.6783856484973632
DDX19A,-0.055926984248148924,0.7691107758943063,30,1.3671974545820367
KPNA4,-0.055926984248148924,0.7691107758943063,30,1.241542149802465
LINC00487,-0.0558914969409372,0.7733693332990862,29,0.02422780577923253
AGRP,-0.05583021529845291,0.7694995721550901,30,0.019573354538048787
FRG2C,-0.05581405651408409,0.7695644999213066,30,0.0
MS4A10,-0.05579874321929982,0.7696260318272261,30,0.0
RPL29P19,-0.055788736644043296,0.7737752839527043,29,0.0899424042563844
LINC01229,-0.05577498710923337,0.7738296053977385,29,0.02818354912559905
LINC00954,-0.05576124773542982,0.773883887742382,29,0.05407502349129151
RPL7P19,-0.055746570709825576,0.7739418757702874,29,0.0
TFAP4,-0.05570416757783757,0.7700060861969957,30,1.1198418503394574
UPK3B,-0.05570416757783757,0.7700060861969957,30,0.3428455644499544
FBXL5,-0.05570416757783757,0.7700060861969957,30,1.599254943612189
TIMM8A,-0.05570416757783757,0.7700060861969957,30,0.9023452998771959
ZDHHC20P4,-0.05564473536503903,0.7743442537237261,29,0.04386506102366544
AKIRIN2,-0.05548135090752622,0.7709016863690029,30,1.4518069733065384
KLC3,-0.05548135090752622,0.7709016863690029,30,0.6116340893320078
CUL1,-0.05548135090752622,0.7709016863690029,30,1.47307403791707
MYH9,-0.05548135090752622,0.7709016863690029,30,2.3078459455008353
CBR4,-0.05548135090752622,0.7709016863690029,30,0.9531408999598057
PTPN2P2,-0.05529775249924392,0.7757157021193944,29,0.0
GAPDHP76,-0.05529775249924392,0.7757157021193944,29,0.0
ARSD-AS1,-0.05529775249924392,0.7757157021193944,29,0.0
ATP6V1B1-AS1,-0.05529503101002521,0.7757264614084698,29,0.02199633649392654
BTBD1,-0.05525853423721487,0.7717975753369596,30,1.433810593251995
AURKC,-0.05525853423721487,0.7717975753369596,30,0.26742602752140643
MMAB,-0.05525853423721487,0.7717975753369596,30,1.54845691446973
FAM114A2,-0.05525853423721487,0.7717975753369596,30,0.9705083660987768
AASDH,-0.05525853423721487,0.7717975753369596,30,0.7037801718076253
CS,-0.05525853423721487,0.7717975753369596,30,1.9495257564048405
PAK1,-0.05525853423721487,0.7717975753369596,30,1.5520762997467208
STIMATE-MUSTN1,-0.05511389367897656,0.780589687451369,28,0.38585354920103554
RPL6P7,-0.05508686554509629,0.776549554694395,29,0.0
MLX,-0.05503571756690353,0.772693752026485,30,1.5812349709425748
EPB41L4A,-0.05503571756690353,0.772693752026485,30,0.6655161774953116
ZC3H4,-0.05503571756690353,0.772693752026485,30,1.1684983952736738
CLSTN1,-0.05503571756690353,0.772693752026485,30,2.0191827718977944
MAPKAPK3,-0.05503571756690353,0.772693752026485,30,1.409017029552602
LRRC1,-0.05503571756690353,0.772693752026485,30,1.0927022795425918
ASS1P2,-0.055021054181419685,0.7768098243395398,29,0.03717222179249443
HOXB-AS3,-0.055021054181419685,0.7768098243395398,29,0.4210424358444278
ADAMTS19,-0.05487932112777601,0.7733229554236638,30,0.004414402171633159
LSAMP-AS1,-0.05485791385683643,0.777455110730253,29,0.0
CLCA1,-0.054843316875807596,0.7734678252124465,30,0.0
FSTL1,-0.05481290089659217,0.7735902153621904,30,1.7126181326694598
MFSD6,-0.05481290089659217,0.7735902153621904,30,1.3346503583547988
ATP13A2,-0.05481290089659217,0.7735902153621904,30,1.5228389852838262
SMURF1,-0.05481290089659217,0.7735902153621904,30,1.1375292488781943
KCNJ1,-0.05481290089659217,0.7735902153621904,30,0.0202918525583029
NUDT6,-0.05481290089659217,0.7735902153621904,30,0.7329257207942128
STEAP4,-0.05481290089659217,0.7735902153621904,30,0.43776847979517663
KRT4,-0.05480386439511628,0.7736265781552801,30,0.05970625659782068
FAM27C,-0.05477432299674964,0.7777858027484257,29,0.6465999477015936
BAG1,-0.05477432299674964,0.7777858027484257,29,1.8183711203730688
MFAP3L,-0.05459008422628083,0.7744869642676819,30,0.46266516327576807
SRC,-0.05459008422628083,0.7744869642676819,30,1.5753532311165448
ALDH5A1,-0.05459008422628083,0.7744869642676819,30,0.9329274615103269
GNAL,-0.05459008422628083,0.7744869642676819,30,0.4096029012603051
PRR19,-0.05459008422628083,0.7744869642676819,30,0.4131418696538709
ZFX,-0.05459008422628083,0.7744869642676819,30,0.8877704060776825
S100P,-0.05459008422628083,0.7744869642676819,30,1.139843272701353
RCOR1,-0.05459008422628083,0.7744869642676819,30,1.0488155391927432
ATP5ME,-0.05456549672694695,0.7827210141431499,28,2.7199657001571484
SEC14L1P1,-0.0545275918120796,0.7787621119529449,29,0.11715292599165407
HBQ1,-0.05448535960240135,0.7749085377726682,30,0.029176458959818255
TMEM196,-0.05439446758366791,0.7752744783824588,30,0.0
B3GALNT1,-0.054367267555969476,0.7753839976655644,30,0.9181950259774008
HDAC3,-0.054367267555969476,0.7753839976655644,30,1.6675315114548859
SAR1B,-0.054367267555969476,0.7753839976655644,30,1.4691867983003934
ZBTB7A,-0.054367267555969476,0.7753839976655644,30,1.1138250347036909
ADARB1,-0.054367267555969476,0.7753839976655644,30,0.7805076677543734
NUP93,-0.054367267555969476,0.7753839976655644,30,1.5737621282146657
ING3,-0.054367267555969476,0.7753839976655644,30,0.9335104738718059
MYO3A,-0.05435648591025818,0.7754274104854909,30,0.02482832637241826
SPDYA,-0.05414445088565811,0.7762813144774454,30,0.20598272436318202
GTPBP2,-0.05414445088565811,0.7762813144774454,30,1.5404247094599501
TRIM24,-0.05414445088565811,0.7762813144774454,30,1.0722554344826385
SNX24,-0.05414445088565811,0.7762813144774454,30,1.0902548916362746
HMGA1P2,-0.054040785121700866,0.7806893588125042,29,0.09480292443800242
AGR2,-0.05392763317339119,0.7771547436119,30,1.2819326830148046
MED28,-0.05392163421534677,0.777178913623938,30,1.535832890291078
STS,-0.05392163421534677,0.777178913623938,30,0.6576247323789095
LRRC8A,-0.05392163421534677,0.777178913623938,30,1.4211854981452605
CERK,-0.05392163421534677,0.777178913623938,30,1.2087023614572432
SLC25A36,-0.05392163421534677,0.777178913623938,30,1.3571103784302552
NAA30,-0.05392163421534677,0.777178913623938,30,0.9193157290719731
THOC6,-0.05392163421534677,0.777178913623938,30,1.5145215919094754
CFAP126,-0.05389684951880693,0.7812594377691009,29,0.13400743812053537
ERVH48-1,-0.05379402354580269,0.7816667636776174,29,0.01736519719916258
UQCC4,-0.053742901298902516,0.7859208792359187,28,1.2698992596939687
YJEFN3,-0.053698817545035415,0.7780767940246649,30,0.4391785285830927
NUP85,-0.053698817545035415,0.7780767940246649,30,1.582956159631403
TRIM52,-0.053698817545035415,0.7780767940246649,30,0.8383594009629829
URAD,-0.05366448554778946,0.7821799846924595,29,0.0
LINC01224,-0.05356706129096193,0.7825660321318918,29,0.11348743795198442
SLC35E1P1,-0.05354726196990452,0.7826444938972784,29,0.030738123687641238
CPB2-AS1,-0.05354066707339943,0.7826706289546141,29,0.029425105861514526
SLC25A5-AS1,-0.05354066707339943,0.7826706289546141,29,0.22414235854303022
KRT18P34,-0.05354066707339943,0.7826706289546141,29,0.13100014030481028
RPL23AP67,-0.05353625915299972,0.7826880973262637,29,0.02034802154503645
LMO7DN,-0.053531998616839424,0.7827049817196519,29,0.0
MYC,-0.053476000874724074,0.7789749545982624,30,1.7751353569068309
NDUFB8,-0.053476000874724074,0.7789749545982624,30,2.272664576665213
CIB2,-0.053476000874724074,0.7789749545982624,30,1.014372970312658
RPL24,-0.053476000874724074,0.7789749545982624,30,3.099810247157011
ANKRD23,-0.053476000874724074,0.7789749545982624,30,0.41819200878312857
CAV1,-0.053476000874724074,0.7789749545982624,30,1.5641841816278932
ZYG11B,-0.053476000874724074,0.7789749545982624,30,0.8062839590642522
NFXL1,-0.053476000874724074,0.7789749545982624,30,0.7977068908371521
ADAM9,-0.053476000874724074,0.7789749545982624,30,1.6013627279103695
BSG,-0.053476000874724074,0.7789749545982624,30,2.8107760900419008
FOXN3,-0.053476000874724074,0.7789749545982624,30,1.069566994371172
PMS2P7,-0.05329393588872938,0.7836485712959124,29,0.2874366796399328
STN1,-0.05329393588872938,0.7836485712959124,29,1.2501567351936729
MED10,-0.053253184204412725,0.779873394262384,30,1.5291827590476268
FBN1,-0.053253184204412725,0.779873394262384,30,1.1220565201248864
RSPRY1,-0.053253184204412725,0.779873394262384,30,1.2273296165120615
BTRC,-0.053253184204412725,0.779873394262384,30,0.7923390371082699
SEL1L3,-0.053253184204412725,0.779873394262384,30,1.5759907672891864
SLC49A4,-0.0531945043468729,0.7880560182715197,28,1.0208722526581042
PAXX,-0.0531945043468729,0.7880560182715197,28,1.7289209486214567
BBLN,-0.0531945043468729,0.7880560182715197,28,2.0578577649920393
DMBX1,-0.05308945431291324,0.7805337619312259,30,0.04343575573852607
DDX50P1,-0.05304720470405934,0.784626836086854,29,0.046432337318281336
NPM1P46,-0.05304720470405934,0.784626836086854,29,0.028435005994079943
PDXDC2P,-0.05304720470405934,0.784626836086854,29,0.7989517853441201
SNW1,-0.05303036753410136,0.7807721119337029,30,1.6511844908318092
ASCC2,-0.05303036753410136,0.7807721119337029,30,1.6259501850338594
TTYH3,-0.05303036753410136,0.7807721119337029,30,1.626848165162185
SLC25A30,-0.05303036753410136,0.7807721119337029,30,0.7742861140914061
ZDHHC5,-0.05303036753410136,0.7807721119337029,30,1.6518710300026436
CYP4X1,-0.05303036753410136,0.7807721119337029,30,0.5040533075034919
SNX18P26,-0.05302579234442941,0.7847117491392999,29,0.0
RAP2CP1,-0.053012091703284046,0.7847660817973504,29,0.011414374015598815
OR7E108P,-0.05299658272191644,0.7848275869873925,29,0.0
SLC17A4,-0.05295701216602462,0.7810680470539837,30,0.0
SNURF,-0.05280755086379002,0.7816711065279166,30,0.6022874511452269
CD2AP,-0.05280755086379002,0.7816711065279166,30,1.2521120967833292
IKZF4,-0.05280755086379002,0.7816711065279166,30,0.5543290079077858
SIRT6,-0.05280755086379002,0.7816711065279166,30,1.34423827670239
SLC5A6,-0.05280755086379002,0.7816711065279166,30,1.3337365736191042
LZTFL1,-0.05280755086379002,0.7816711065279166,30,1.0614386880559543
ITGB3BP,-0.05280755086379002,0.7816711065279166,30,1.3073578329129982
MSS51,-0.052800473519389296,0.7856054219317493,29,0.19884423304525098
PXYLP1,-0.052800473519389296,0.7856054219317493,29,0.9268527667738089
PSORS1C3,-0.05278174228738334,0.7856797268637596,29,0.060444365008735505
LINC01151,-0.05277848054573086,0.7856926660563666,29,0.0
NAV2-AS4,-0.05277848054573086,0.7856926660563666,29,0.0
HSD3B1,-0.05277074966829161,0.7818196142500861,30,0.0
GUCA2B,-0.052665571274828064,0.7822440930877108,30,0.0
RB1-DT,-0.05264610739484328,0.7901926569302106,28,0.06114663132311886
RN7SL809P,-0.052596669470610966,0.7864139911959696,29,0.07026548813928254
ETV1,-0.052584734193478665,0.7825703769597514,30,0.594647524691144
GNB1L,-0.052584734193478665,0.7825703769597514,30,0.8510504923231905
FAM163B,-0.052584734193478665,0.7825703769597514,30,0.024900177510702837
HERPUD1,-0.052584734193478665,0.7825703769597514,30,1.990420947743658
MRPS27,-0.052584734193478665,0.7825703769597514,30,1.4892968655828576
EIF4G1,-0.052584734193478665,0.7825703769597514,30,2.323475357755041
OR7E94P,-0.05249786629675055,0.7868060597555679,29,0.0
RPL32P33,-0.05241129032664753,0.787149650510873,29,0.0
VRTN,-0.052379345343986604,0.7833995534692263,30,0.0
ODAD3,-0.05237190891882847,0.7912615340851405,28,0.14432949958429125
METTL27,-0.05237190891882847,0.7912615340851405,28,0.7095942571682279
PKIA,-0.05236191752316732,0.783469922142964,30,0.4923442142105642
BDNF,-0.05236191752316732,0.783469922142964,30,0.10846276385405583
DIABLO,-0.05236191752316732,0.783469922142964,30,1.8402702547082241
HOXB6,-0.05236191752316732,0.783469922142964,30,0.7076830808706003
RUSC1,-0.05236191752316732,0.783469922142964,30,1.57711830590034
COG6,-0.05236191752316732,0.783469922142964,30,0.9793918302190178
ASAP1,-0.05236191752316732,0.783469922142964,30,1.1669590777946266
RARRES1,-0.05236191752316732,0.783469922142964,30,1.0815473238724231
MMP16,-0.05236191752316732,0.783469922142964,30,0.07521382741987558
PAX8,-0.05236191752316732,0.783469922142964,30,0.6065944999618318
NOL12,-0.05236191752316732,0.783469922142964,30,1.360566574385804
BPIFB4,-0.052321471641499855,0.7836332377690304,30,0.004353759324337089
MIR3179-3,-0.05230701115004921,0.787563551194019,29,0.258536717783695
LINC01002,-0.05230701115004921,0.787563551194019,29,1.244215622328841
SIX6,-0.05229081414120561,0.7837570350873165,30,0.0
FBXO39,-0.05225632222793485,0.7838963222421627,30,0.05582872924598567
MGAM,-0.05225632222793485,0.7838963222421627,30,0.03431143149562038
NWD2,-0.052236891635935416,0.7878418985603417,29,0.0021742722213405497
SESTD1,-0.05213910085285597,0.7843697409903468,30,1.184057747004668
SUN2,-0.05213910085285597,0.7843697409903468,30,1.7291216823118563
SETDB2,-0.05213910085285597,0.7843697409903468,30,0.6529058097669618
HNRNPA3,-0.05213910085285597,0.7843697409903468,30,2.3538677759813167
COQ9,-0.05213910085285597,0.7843697409903468,30,1.709276484173304
PARD6B,-0.05213910085285597,0.7843697409903468,30,0.6101599071561576
TMED7,-0.05213910085285597,0.7843697409903468,30,1.499421995702109
BIRC7,-0.05213910085285597,0.7843697409903468,30,0.1407708425110023
ASB8,-0.05213910085285597,0.7843697409903468,30,1.220813890592688
ZDHHC20,-0.05213910085285597,0.7843697409903468,30,1.3847312160837126
LHFPL6,-0.052097710442813666,0.7923307807025174,28,1.0906049975646175
MARCHF6,-0.052097710442813666,0.7923307807025174,28,1.7248959254495115
PAGR1,-0.052060279965379166,0.7885430918134074,29,1.5865300100246764
TNRC18P3,-0.05191943280366596,0.7891024067453831,29,0.0
CYP1B1,-0.051916284182544625,0.7852698324137314,30,0.68061231323359
QRICH1,-0.051916284182544625,0.7852698324137314,30,1.502554074360825
SDK1,-0.051916284182544625,0.7852698324137314,30,0.6281682842754507
EFNB2,-0.051916284182544625,0.7852698324137314,30,1.0813319424696066
SLC9A1,-0.051916284182544625,0.7852698324137314,30,1.3589343041705075
FPGT-TNNI3K,-0.051916284182544625,0.7852698324137314,30,0.10056020691717428
F2R,-0.051916284182544625,0.7852698324137314,30,1.1362070917646205
SPOP,-0.051916284182544625,0.7852698324137314,30,1.4724615886652845
SREBF2,-0.051916284182544625,0.7852698324137314,30,1.6424096146519773
DHODH,-0.051916284182544625,0.7852698324137314,30,0.868625179873689
ENPP7P8,-0.051903283937732005,0.7891665416935167,29,0.0
ST13P19,-0.05181354878070912,0.7895229478907891,29,0.04536114820965426
NMRK1,-0.05181354878070912,0.7895229478907891,29,1.3348289923412984
ZNF503-AS1,-0.05181354878070912,0.7895229478907891,29,0.144091701571916
HDHD5,-0.05181354878070912,0.7895229478907891,29,1.4751779332462034
LINC01132,-0.05181354878070912,0.7895229478907891,29,0.0779820248265814
ARL14,-0.05180885486006985,0.7857039015542557,30,0.07129718975272326
ISYNA1,-0.05169346751223327,0.7861701953239909,30,1.60290590945394
ICAM2,-0.05169346751223327,0.7861701953239909,30,1.2144835487330077
DOCK6,-0.05169346751223327,0.7861701953239909,30,1.300100244498986
DOK1,-0.05169346751223327,0.7861701953239909,30,1.1052155966863806
PCDHAC2,-0.05169346751223327,0.7861701953239909,30,0.1001420558985018
YWHAH,-0.05169346751223327,0.7861701953239909,30,2.0590464252122955
INO80B-WBP1,-0.05156681759603907,0.7905031180239016,29,0.879015438647443
ZEB1-AS1,-0.05156681759603907,0.7905031180239016,29,0.6803497493002276
RPL5P23,-0.05156681759603907,0.7905031180239016,29,0.16674380567297747
RNU2-63P,-0.05156457089591944,0.7905120447564508,29,0.0
RPSAP51,-0.05156457089591944,0.7905120447564508,29,0.0
RN7SL280P,-0.05156457089591944,0.7905120447564508,29,0.0
RN7SL338P,-0.05156457089591944,0.7905120447564508,29,0.0
CLDN10-AS1,-0.05155309798929962,0.7905576300466698,29,0.0
PIK3R5-DT,-0.05154931349078405,0.7944703750499533,28,0.13847232853076513
PSMA7,-0.05147065084192192,0.7870708286310455,30,2.395857476892254
TFB2M,-0.05147065084192192,0.7870708286310455,30,1.1580842310011945
SLC25A45,-0.05147065084192192,0.7870708286310455,30,0.7295929580695986
CYP2S1,-0.05147065084192192,0.7870708286310455,30,0.6156740796868089
C17orf107,-0.05147065084192192,0.7870708286310455,30,0.3471151770970482
GRWD1,-0.05147065084192192,0.7870708286310455,30,1.3146211010934739
ARMCX5,-0.05147065084192192,0.7870708286310455,30,0.8867305597566333
TSEN54,-0.05147065084192192,0.7870708286310455,30,1.4853797547328038
SMCR8,-0.05147065084192192,0.7870708286310455,30,0.822007025829953
GREM1,-0.05147065084192192,0.7870708286310455,30,0.5453870883700546
GLYATL1P2,-0.05143048808754898,0.7910448380436061,29,0.0
KRT18P16,-0.05137860537862778,0.791251024614965,29,0.0
KCNIP2-AS1,-0.05132640778682091,0.7914584764624215,29,0.05860441299551756
UBE2FP1,-0.05132008641136904,0.7914836008091848,29,0.2287235208861084
MUC16,-0.051270651552158576,0.7878794626158057,30,0.13941437060029085
GRIK1,-0.05124783417161057,0.7879717312438651,30,0.008934260771150454
TAS2R31,-0.05124783417161057,0.7879717312438651,30,0.03711753039889992
VAC14,-0.05124783417161057,0.7879717312438651,30,1.537229965495596
SIAH2,-0.05124783417161057,0.7879717312438651,30,1.3325862765450083
BECN2,-0.051243398522368235,0.7917884135761555,29,0.0
LINGO1-AS1,-0.0510969006005874,0.7923707849996593,29,0.0
SNORA74A,-0.05106441564351323,0.792499936871269,29,0.0
LAMA1,-0.051025017501299216,0.788872902070473,30,0.3315850356728603
RPL7P17,-0.05093260188482989,0.7930240496957199,29,0.0
HNRNPA1P6,-0.05086874577271584,0.7932779836537395,29,0.0
PRRC1,-0.05080220083098787,0.7897743400179498,30,1.4055483215259879
PJA2,-0.05080220083098787,0.7897743400179498,30,1.4561048431125738
HR,-0.05080220083098787,0.7897743400179498,30,0.6434844737412275
SCAPER,-0.05080220083098787,0.7897743400179498,30,0.9138152968498514
MNS1,-0.05080220083098787,0.7897743400179498,30,0.5964616846552482
RPS2P41,-0.050777348852792836,0.7936414739705755,29,0.0
OTOG,-0.050740114657526036,0.7937895684329918,29,0.0047099149877933635
EIF4A1P7,-0.05073431545587758,0.7938126346803199,29,0.0
ADRB3,-0.05069794960409036,0.7901961952657326,30,0.008251858563239145
F2,-0.05067891615198725,0.7902732208929324,30,0.01180983369265674
MUC5AC,-0.050670046533361116,0.7940682748480444,29,0.005552850486683223
FAR2P4,-0.05061632257924599,0.7942819866896051,29,0.0
C4orf19,-0.05057989285735891,0.7944269110231037,29,0.7130376999914622
POLI,-0.05057938416067651,0.790676043992437,30,0.9543711055410755
HPCA,-0.05057938416067651,0.790676043992437,30,0.17756581340903532
ZFAND5,-0.05057938416067651,0.790676043992437,30,1.9714014731600813
SLC24A1,-0.05057938416067651,0.790676043992437,30,0.7860471535486191
LETM2,-0.05057938416067651,0.790676043992437,30,0.61709618162699
ZNF609,-0.05057938416067651,0.790676043992437,30,0.947964339294268
STX7,-0.05057938416067651,0.790676043992437,30,1.3230321256470452
CYP3A4,-0.05052420757090273,0.7908993759301338,30,0.008188627669762086
LINC01107,-0.050520329705779424,0.7946638789375985,29,0.0
TEX36,-0.050420168067226885,0.7950624054370641,29,0.0
CICP9,-0.0504026082708534,0.7951322781460093,29,0.0
CTSZ,-0.05035656749036517,0.7915780128991415,30,2.3043176323665984
CD248,-0.05035656749036517,0.7915780128991415,30,1.142110354806043
TBRG1,-0.05035656749036517,0.7915780128991415,30,1.2687009786617067
GJA1,-0.05035656749036517,0.7915780128991415,30,1.5148937098165105
TMEM86B,-0.05035656749036517,0.7915780128991415,30,0.6466790116041398
CHMP1B,-0.05035656749036517,0.7915780128991415,30,1.5352458817320478
ATP8A1,-0.05035656749036517,0.7915780128991415,30,0.6077659876566386
EXPH5,-0.05035656749036517,0.7915780128991415,30,0.39758468255742
MYL12B,-0.05035656749036517,0.7915780128991415,30,2.7008640409194595
RSAD2,-0.05035656749036517,0.7915780128991415,30,0.7491367238446566
HABP2,-0.05035656749036517,0.7915780128991415,30,0.10382908238543602
REG3A,-0.05029037513092948,0.7918460125376476,30,0.0
SYT14P1,-0.050164627794672755,0.7960793859881734,29,0.0
SNCB,-0.05013375082005382,0.7924802456423375,30,0.04988913058696065
PXN,-0.05013375082005382,0.7924802456423375,30,1.7041250320049166
ZNF468,-0.05013375082005382,0.7924802456423375,30,0.8656052447345708
FGD4,-0.05013375082005382,0.7924802456423375,30,0.6570773809706691
ATRN,-0.05013375082005382,0.7924802456423375,30,1.1679569934333487
FHDC1,-0.05013375082005382,0.7924802456423375,30,0.6251819307778095
HSPA1B,-0.05013375082005382,0.7924802456423375,30,2.197953637815565
LINC01521,-0.05008643048801882,0.7963906553034044,29,0.24604386005085635
PLCG1-AS1,-0.05008643048801882,0.7963906553034044,29,0.0492574824945295
GRK2,-0.05008643048801882,0.7963906553034044,29,1.7168260947215355
AGAP2-AS1,-0.05008643048801882,0.7963906553034044,29,0.9860086760169423
OR7E126P,-0.05008643048801882,0.7963906553034044,29,0.08995701182495684
KRT8P12,-0.05008643048801882,0.7963906553034044,29,0.822069174543993
LINC01187,-0.05002786768891397,0.7966237882353647,29,0.0
PHACTR1,-0.049910934149742466,0.7933827411253722,30,0.517529708609881
TUBB,-0.049910934149742466,0.7933827411253722,30,2.6947847015468334
TPGS2,-0.049910934149742466,0.7933827411253722,30,1.8201504714231413
MAFF,-0.049910934149742466,0.7933827411253722,30,1.2245282514711513
MYT1,-0.049910934149742466,0.7933827411253722,30,0.0331946454027231
RHOV,-0.049910934149742466,0.7933827411253722,30,0.9421246436933987
TBX3,-0.049910934149742466,0.7933827411253722,30,0.6847681689557727
AFAP1-AS1,-0.04983969930334877,0.7973729844549724,29,0.04536114820965426
BARX2,-0.049805066174598886,0.7938116399797984,30,0.6242466183260214
GABRR3,-0.04970978027437926,0.7941977184894764,30,0.0
NEK7,-0.04968811747943112,0.794285498250668,30,1.2648696785350508
NDST1,-0.04968811747943112,0.794285498250668,30,1.2302164408465934
FOXD2,-0.04968811747943112,0.794285498250668,30,0.1471550293531701
ZNF761,-0.04968811747943112,0.794285498250668,30,0.8208556254366697
LYPLA2,-0.04968811747943112,0.794285498250668,30,1.8825985920589745
USP5,-0.04968811747943112,0.794285498250668,30,1.7039064489400921
BBOX1,-0.04968811747943112,0.794285498250668,30,0.21470087316088193
NPFFR1,-0.04968811747943112,0.794285498250668,30,0.027391400995632652
ARRDC3,-0.04968811747943112,0.794285498250668,30,1.3804054406112796
YAE1,-0.04962992415868039,0.8019703254747521,28,1.2987636876567215
LENG8-AS1,-0.04959296811867873,0.7983556163979211,29,0.5495453010022217
VSIG8,-0.049470803985507614,0.7951662098563268,30,0.03239433166304766
POPDC3,-0.049470803985507614,0.7951662098563268,30,0.17987645925575116
TTC28,-0.04946530080911976,0.7951885159197275,30,0.6200575355092627
PIM3,-0.04946530080911976,0.7951885159197275,30,1.6988001006401314
GAS2L1,-0.04946530080911976,0.7951885159197275,30,1.2429276952365629
NHEJ1,-0.04946530080911976,0.7951885159197275,30,0.9527676358059721
WDR31,-0.04946530080911976,0.7951885159197275,30,0.37572558398371847
ZNF180,-0.04946530080911976,0.7951885159197275,30,0.6396144835657834
FAM199X,-0.04946530080911976,0.7951885159197275,30,1.0633890675877407
MCCC2,-0.04946530080911976,0.7951885159197275,30,1.523166047119847
NQO2,-0.04946530080911976,0.7951885159197275,30,1.512713030142103
BNIP3P28,-0.049373268564047015,0.7992308458371697,29,0.0
HNRNPA1P49,-0.049352315179635495,0.799314331455367,29,0.06260379240783276
PAPPA-AS1,-0.049346236934008685,0.7993385497185099,29,0.061299770588535196
OR7E115P,-0.04927838652503511,0.7996089063717688,29,0.0
CREB3L2,-0.04924248413880841,0.7960917930331359,30,1.241730432405996
ERVMER34-1,-0.04924248413880841,0.7960917930331359,30,0.32486804236158695
PTPRH,-0.04924248413880841,0.7960917930331359,30,0.4544388222029854
FOXRED2,-0.04924248413880841,0.7960917930331359,30,0.96781847967995
PPP3CA,-0.04924248413880841,0.7960917930331359,30,1.2127360958086246
HS1BP3-IT1,-0.049160085051526935,0.800080344440578,29,0.0317073176037636
